target_chembl_id,gene_symbol,target_name,uniprot_accession,target_class_l1,assay_lane,target_calibration_tier,positive_compounds,negative_compounds,structure_evidence_route,structure_ready_permissive,structure_ready_strict,p2rank_tier,eligible_drugs,pair_count__CURRENT_DEFAULT_BORDA_ONLY_TOP10,pair_count__DTIAM_ONLY_TOP10,pair_count__FOUR_SCORE_LOW_BACKGROUND,pair_count__FULL_FIT_EXPLORATORY_ONLY_TOP10,pair_count__INTERMEDIATE,pair_count__S5_ANCHORED_DTIAM_CONSENSUS_TOP10,pair_count__S5_ANCHORED_ONLY_TOP10,assay_available,assay_provider_or_internal_platform,assay_format_and_endpoint,protein_or_service_catalogue,reference_positive_control,orthogonal_binding_method,estimated_setup_cost,estimated_per_plate_cost,lead_time,lab_priority,lab_decision,lab_notes
CHEMBL1795116,PRMT5,Protein arginine N-methyltransferase 5,O14744,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,518,105,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,1,0,31,7,668,0,13,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL1829,HDAC3,Histone deacetylase 3,O15379,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,1467,297,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,3,0,60,7,638,0,12,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL1865,HDAC6,Protein deacetylase HDAC6,Q9UBN7,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,4959,485,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,40,12,652,0,16,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL1871,AR,Androgen receptor,P10275,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,1551,471,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,0,41,26,611,8,32,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL1937,HDAC2,Histone deacetylase 2,Q92769,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,1717,346,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,128,3,575,0,14,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL1947,THRB,Thyroid hormone receptor beta,P10828,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,276,76,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,8,2,50,3,640,0,17,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL1977,VDR,Vitamin D3 receptor,P11473,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,89,257,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,449,1,263,7,0,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL1993,DNMT1,DNA (cytosine-5)-methyltransferase 1,P26358,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,96,158,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,450,0,264,0,6,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL1994,NR3C2,Mineralocorticoid receptor,P08235,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T2_ADEQUATE_POSITIVE_NEGATIVE,491,45,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,5,2,7,22,635,10,39,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2003,RARG,Retinoic acid receptor gamma,P13631,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,64,51,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,0,229,0,480,3,6,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2008,RARB,Retinoic acid receptor beta,P10826,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,64,61,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,1,0,334,0,378,3,4,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2034,NR3C1,Glucocorticoid receptor,P04150,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,1593,289,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,3,0,95,24,560,6,32,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2047,NR1H4,Bile acid receptor,Q96RI1,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,109,429,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,303,1,410,0,6,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2055,RARA,Retinoic acid receptor alpha,P10276,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,63,106,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,1,0,428,0,287,1,3,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL206,ESR1,Estrogen receptor,P03372,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,2070,847,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,266,6,410,2,36,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2061,RXRA,Retinoic acid receptor RXR-alpha,P19793,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,684,257,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,0,257,6,443,2,10,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL208,PGR,Progesterone receptor,P06401,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,516,139,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,1,0,40,34,603,5,37,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2189110,EZH2,Histone-lysine N-methyltransferase EZH2,Q15910,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,581,116,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,0,166,1,543,1,7,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL235,PPARG,Peroxisome proliferator-activated receptor gamma,P37231,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,971,738,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,5,0,163,4,529,0,19,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL239,PPARA,Peroxisome proliferator-activated receptor alpha,Q07869,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,355,516,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,0,248,0,455,0,15,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL242,ESR2,Estrogen receptor beta,Q92731,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,1062,577,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,243,0,448,9,20,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL2808,NR1H3,Oxysterols receptor LXR-alpha,Q13133,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,322,262,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,240,2,461,0,17,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3192,HDAC8,Histone deacetylase 8,Q9BY41,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,1387,489,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,2,0,77,4,625,1,11,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3201,AHR,Aryl hydrocarbon receptor,P35869,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,52,52,OPTIONAL_PERMISSIVE_POCKET_CONTEXT,True,False,B_MODERATE_CONFIDENCE,720,1,0,85,24,604,0,6,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL325,HDAC1,Histone deacetylase 1,Q13547,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,4913,728,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,83,4,618,0,15,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3310,HDAC11,Histone deacetylase 11,Q96DB2,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,281,87,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,51,2,637,0,30,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL3979,PPARD,Peroxisome proliferator-activated receptor delta,Q03181,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,312,579,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,304,7,403,0,6,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL4093,NR1H2,Oxysterols receptor LXR-beta,P55055,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,340,233,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,1,0,269,3,438,0,9,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL4245,ESRRG,Estrogen-related receptor gamma,P62508,Transcription factor,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,98,77,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,217,0,494,1,8,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL4506,SIRT1,NAD-dependent protein deacetylase sirtuin-1,Q96EB6,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,121,515,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,313,0,407,0,0,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
CHEMBL6136,KDM1A,Lysine-specific histone demethylase 1A,O60341,Epigenetic regulator,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,2724,562,OPTIONAL_STRICT_POCKET_CONTEXT,True,True,A_HIGH_CONFIDENCE,720,0,0,33,20,655,0,12,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT,REQUIRES_LAB_INPUT
