原候选编号,药物完整InChIKey,新靶点ChEMBL编号,小分子药物名称,新靶点基因,canonical_target_id,exact_pair_id,connectivity_pair,accepted_exact_source_records,accepted_connectivity_related_source_records,note
C384-216,ASMXXROZKSBQIH-VITNCHFBSA-N,CHEMBL235,aclidinium,PPARG,SEQ:1a9d5667abcfbe96d50f29121e815eef32ae5fbfb3de52728d9a2de30d764b20,ASMXXROZKSBQIH-VITNCHFBSA-N__SEQ:1a9d5667abcfbe96d50f29121e815eef32ae5fbfb3de52728d9a2de30d764b20,ASMXXROZKSBQIH__SEQ:1a9d5667abcfbe96d50f29121e815eef32ae5fbfb3de52728d9a2de30d764b20,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-332,WXCXUHSOUPDCQV-UHFFFAOYSA-N,CHEMBL2815,enzalutamide,NTRK1,SEQ:c17cbbd68c27235daefe2b9862da81fedd3a349c2589358be6a4b8f13cd12b63,WXCXUHSOUPDCQV-UHFFFAOYSA-N__SEQ:c17cbbd68c27235daefe2b9862da81fedd3a349c2589358be6a4b8f13cd12b63,WXCXUHSOUPDCQV__SEQ:c17cbbd68c27235daefe2b9862da81fedd3a349c2589358be6a4b8f13cd12b63,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-042,ANGKOCUUWGHLCE-HKUYNNGSSA-N,CHEMBL5141,glycopyrronium,CYP26A1,SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,ANGKOCUUWGHLCE-HKUYNNGSSA-N__SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,ANGKOCUUWGHLCE__SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-140,RHWKPHLQXYSBKR-BMIGLBTASA-N,CHEMBL2276,dolutegravir,MAPK8,SEQ:e21eccad4aa906413ff8b7fcb1a5b107b313731e4054371ff21c72b73ba7ed6f,RHWKPHLQXYSBKR-BMIGLBTASA-N__SEQ:e21eccad4aa906413ff8b7fcb1a5b107b313731e4054371ff21c72b73ba7ed6f,RHWKPHLQXYSBKR__SEQ:e21eccad4aa906413ff8b7fcb1a5b107b313731e4054371ff21c72b73ba7ed6f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-141,HCDMJFOHIXMBOV-UHFFFAOYSA-N,CHEMBL241,pemigatinib,PDE3A,SEQ:5cc627f3bab4b5d0006257cb64797e8ae1bffa09b4726998f79b8e504c56e301,HCDMJFOHIXMBOV-UHFFFAOYSA-N__SEQ:5cc627f3bab4b5d0006257cb64797e8ae1bffa09b4726998f79b8e504c56e301,HCDMJFOHIXMBOV__SEQ:5cc627f3bab4b5d0006257cb64797e8ae1bffa09b4726998f79b8e504c56e301,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-229,PJDFLNIOAUIZSL-UHFFFAOYSA-N,CHEMBL4588,vigabatrin,MMP8,SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,PJDFLNIOAUIZSL-UHFFFAOYSA-N__SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,PJDFLNIOAUIZSL__SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-333,SECKRCOLJRRGGV-UHFFFAOYSA-N,CHEMBL2722,vardenafil,CYP11B2,SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,SECKRCOLJRRGGV-UHFFFAOYSA-N__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,SECKRCOLJRRGGV__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-382,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CHEMBL202,trametinib,DHFR,SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,LIRYPHYGHXZJBZ-UHFFFAOYSA-N__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,LIRYPHYGHXZJBZ__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-015,KBOPZPXVLCULAV-UHFFFAOYSA-N,CHEMBL1929,mesalamine,XDH,SEQ:ac8a99218b7d0124307d89d41cee6bdb225105c8c24eae60ef2be8577b84c3a3,KBOPZPXVLCULAV-UHFFFAOYSA-N__SEQ:ac8a99218b7d0124307d89d41cee6bdb225105c8c24eae60ef2be8577b84c3a3,KBOPZPXVLCULAV__SEQ:ac8a99218b7d0124307d89d41cee6bdb225105c8c24eae60ef2be8577b84c3a3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-231,KGFYHTZWPPHNLQ-AWEZNQCLSA-N,CHEMBL258,rivaroxaban,LCK,SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,KGFYHTZWPPHNLQ-AWEZNQCLSA-N__SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,KGFYHTZWPPHNLQ__SEQ:01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-365,CYOHGALHFOKKQC-UHFFFAOYSA-N,CHEMBL2063,selumetinib,UGCG,SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,CYOHGALHFOKKQC-UHFFFAOYSA-N__SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,CYOHGALHFOKKQC__SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-016,ZBMZVLHSJCTVON-UHFFFAOYSA-N,CHEMBL5141,sotalol,CYP26A1,SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,ZBMZVLHSJCTVON-UHFFFAOYSA-N__SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,ZBMZVLHSJCTVON__SEQ:90595514e8943fb2a0668dc14ea9841297ca49846d9007639f566f839f2e667d,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-050,GGCSSNBKKAUURC-UHFFFAOYSA-N,CHEMBL2821,sufentanil,F12,SEQ:4f4d7a2fa9173996aa1493243c8853c00cc8f0653abfeab8bd0de60114577129,GGCSSNBKKAUURC-UHFFFAOYSA-N__SEQ:4f4d7a2fa9173996aa1493243c8853c00cc8f0653abfeab8bd0de60114577129,GGCSSNBKKAUURC__SEQ:4f4d7a2fa9173996aa1493243c8853c00cc8f0653abfeab8bd0de60114577129,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-144,HTIQEAQVCYTUBX-KRWDZBQOSA-N,CHEMBL261,levamlodipine,CA1,SEQ:5862305c8302b2d7dd9de31f34102a1220d9099d9f6f7b961610ed4337934880,HTIQEAQVCYTUBX-KRWDZBQOSA-N__SEQ:5862305c8302b2d7dd9de31f34102a1220d9099d9f6f7b961610ed4337934880,HTIQEAQVCYTUBX__SEQ:5862305c8302b2d7dd9de31f34102a1220d9099d9f6f7b961610ed4337934880,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-192,LWQQLNNNIPYSNX-UROSTWAQSA-N,CHEMBL1871,calcipotriene,AR,SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,LWQQLNNNIPYSNX-UROSTWAQSA-N__SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,LWQQLNNNIPYSNX__SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-233,SFLSHLFXELFNJZ-QMMMGPOBSA-N,CHEMBL2252,norephinephrine,CTSC,SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,SFLSHLFXELFNJZ-QMMMGPOBSA-N__SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,SFLSHLFXELFNJZ__SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-235,ZKIAIYBUSXZPLP-UHFFFAOYSA-N,CHEMBL1827,brexpiprazole,PDE5A,SEQ:c5b3e22fca3e7eb5509db07f615e1e9cfb78fbfb82b25c1541f882b2613f56a3,ZKIAIYBUSXZPLP-UHFFFAOYSA-N__SEQ:c5b3e22fca3e7eb5509db07f615e1e9cfb78fbfb82b25c1541f882b2613f56a3,ZKIAIYBUSXZPLP__SEQ:c5b3e22fca3e7eb5509db07f615e1e9cfb78fbfb82b25c1541f882b2613f56a3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-171,CEUORZQYGODEFX-UHFFFAOYSA-N,CHEMBL2695,aripiprazole,PTK2,SEQ:673a5ff1e9eb71e9f4ce597ab556006ebebba414fa71bbe2287e813bbd3ddf7e,CEUORZQYGODEFX-UHFFFAOYSA-N__SEQ:673a5ff1e9eb71e9f4ce597ab556006ebebba414fa71bbe2287e813bbd3ddf7e,CEUORZQYGODEFX__SEQ:673a5ff1e9eb71e9f4ce597ab556006ebebba414fa71bbe2287e813bbd3ddf7e,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-219,WIJZXSAJMHAVGX-DHLKQENFSA-N,CHEMBL4282,ivosidenib,AKT1,SEQ:51db38ca000f0471707445dbc6e933598ffa1311b809a8da10aaf05174e5182d,WIJZXSAJMHAVGX-DHLKQENFSA-N__SEQ:51db38ca000f0471707445dbc6e933598ffa1311b809a8da10aaf05174e5182d,WIJZXSAJMHAVGX__SEQ:51db38ca000f0471707445dbc6e933598ffa1311b809a8da10aaf05174e5182d,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-340,ULXXDDBFHOBEHA-CWDCEQMOSA-N,CHEMBL2722,afatinib,CYP11B2,SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,ULXXDDBFHOBEHA-CWDCEQMOSA-N__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,ULXXDDBFHOBEHA__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-341,KPYSYYIEGFHWSV-UHFFFAOYSA-N,CHEMBL4523510,baclofen,CYP46A1,SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,KPYSYYIEGFHWSV-UHFFFAOYSA-N__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,KPYSYYIEGFHWSV__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-342,CXOXHMZGEKVPMT-UHFFFAOYSA-N,CHEMBL4523510,clobazam,CYP46A1,SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,CXOXHMZGEKVPMT-UHFFFAOYSA-N__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,CXOXHMZGEKVPMT__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-366,AQNDDEOPVVGCPG-UHFFFAOYSA-N,CHEMBL1808,esmolol,ACE,SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,AQNDDEOPVVGCPG-UHFFFAOYSA-N__SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,AQNDDEOPVVGCPG__SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-017,XPIJWUTXQAGSLK-UHFFFAOYSA-N,CHEMBL3553,ozenoxacin,TYK2,SEQ:3f6b27ef15f1a0769f6d67bc2e74c379d3b7bd9e36093cb9bb74486a4a241890,XPIJWUTXQAGSLK-UHFFFAOYSA-N__SEQ:3f6b27ef15f1a0769f6d67bc2e74c379d3b7bd9e36093cb9bb74486a4a241890,XPIJWUTXQAGSLK__SEQ:3f6b27ef15f1a0769f6d67bc2e74c379d3b7bd9e36093cb9bb74486a4a241890,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-239,BMKDZUISNHGIBY-ZETCQYMHSA-N,CHEMBL4073,dexrazoxane,MMP7,SEQ:0979d0f16275fb9831c003699f0d784233dfefee41a6be01942a90b08379d9d0,BMKDZUISNHGIBY-ZETCQYMHSA-N__SEQ:0979d0f16275fb9831c003699f0d784233dfefee41a6be01942a90b08379d9d0,BMKDZUISNHGIBY__SEQ:0979d0f16275fb9831c003699f0d784233dfefee41a6be01942a90b08379d9d0,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-278,FIVSJYGQAIEMOC-ZGNKEGEESA-N,CHEMBL3535,rolapitant,PDE9A,SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,FIVSJYGQAIEMOC-ZGNKEGEESA-N__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,FIVSJYGQAIEMOC__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-112,SFNSLLSYNZWZQG-VQIMIIECSA-N,CHEMBL1974,glasdegib,FLT3,SEQ:68d60cea30219da8cef67dbcc1b81dcdebc8456663f7f54b6fb8cc6666a7b416,SFNSLLSYNZWZQG-VQIMIIECSA-N__SEQ:68d60cea30219da8cef67dbcc1b81dcdebc8456663f7f54b6fb8cc6666a7b416,SFNSLLSYNZWZQG__SEQ:68d60cea30219da8cef67dbcc1b81dcdebc8456663f7f54b6fb8cc6666a7b416,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-220,HYHMLYSLQUKXKP-UHFFFAOYSA-N,CHEMBL4393,bempedoic acid,MMP12,SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,HYHMLYSLQUKXKP-UHFFFAOYSA-N__SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,HYHMLYSLQUKXKP__SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-297,UVSMNLNDYGZFPF-UHFFFAOYSA-N,CHEMBL4005,pomalidomide,PIK3CA,SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,UVSMNLNDYGZFPF-UHFFFAOYSA-N__SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,UVSMNLNDYGZFPF__SEQ:d3e28ff8f2168f2761be02fb067e5259b4e759814600f522127a8e2a8d383555,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-300,AOMXMOCNKJTRQP-UHFFFAOYSA-N,CHEMBL279,relugolix,KDR,SEQ:fc7e217443f8e66fc4af3971109e40c570f998fb293d1bf4f799cffcc127e76b,AOMXMOCNKJTRQP-UHFFFAOYSA-N__SEQ:fc7e217443f8e66fc4af3971109e40c570f998fb293d1bf4f799cffcc127e76b,AOMXMOCNKJTRQP__SEQ:fc7e217443f8e66fc4af3971109e40c570f998fb293d1bf4f799cffcc127e76b,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-343,DMNOVGJWPASQDL-OAQYLSRUSA-N,CHEMBL2722,oliceridine,CYP11B2,SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,DMNOVGJWPASQDL-OAQYLSRUSA-N__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,DMNOVGJWPASQDL__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-344,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CHEMBL4523510,diazepam,CYP46A1,SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,AAOVKJBEBIDNHE-UHFFFAOYSA-N__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,AAOVKJBEBIDNHE__SEQ:ff4962a4e5c623868caea8a7527dd4bea19a76126d7cdbfa24fe1d4c75fc58a2,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-345,LDCRTTXIJACKKU-ONEGZZNKSA-N,CHEMBL402,dimethyl fumarate,HMGCR,SEQ:53ca26e9a4eeb6dc55931307bed794b7dde0c3f5bdbdfb91ea34506062a3e318,LDCRTTXIJACKKU-ONEGZZNKSA-N__SEQ:53ca26e9a4eeb6dc55931307bed794b7dde0c3f5bdbdfb91ea34506062a3e318,LDCRTTXIJACKKU__SEQ:53ca26e9a4eeb6dc55931307bed794b7dde0c3f5bdbdfb91ea34506062a3e318,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-346,LTXREWYXXSTFRX-QGZVFWFLSA-N,CHEMBL1827,linagliptin,PDE5A,SEQ:c5b3e22fca3e7eb5509db07f615e1e9cfb78fbfb82b25c1541f882b2613f56a3,LTXREWYXXSTFRX-QGZVFWFLSA-N__SEQ:c5b3e22fca3e7eb5509db07f615e1e9cfb78fbfb82b25c1541f882b2613f56a3,LTXREWYXXSTFRX__SEQ:c5b3e22fca3e7eb5509db07f615e1e9cfb78fbfb82b25c1541f882b2613f56a3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-347,IAKHMKGGTNLKSZ-INIZCTEOSA-N,CHEMBL2063,colchicine,UGCG,SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,IAKHMKGGTNLKSZ-INIZCTEOSA-N__SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,IAKHMKGGTNLKSZ__SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-384,FVTWTVQXNAJTQP-UHFFFAOYSA-N,CHEMBL2722,umeclidinium,CYP11B2,SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,FVTWTVQXNAJTQP-UHFFFAOYSA-N__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,FVTWTVQXNAJTQP__SEQ:223bf6426d9ad4fccd858bc2988b9ec441020f239760a0e13758c1f2e3dfc124,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-172,AURFZBICLPNKBZ-SYBPFIFISA-N,CHEMBL206,brexanolone,ESR1,SEQ:59afaf3c8774c9cec06a003e9fa0d1fb1da47637c45ea570236e0ca79b5a0a44,AURFZBICLPNKBZ-SYBPFIFISA-N__SEQ:59afaf3c8774c9cec06a003e9fa0d1fb1da47637c45ea570236e0ca79b5a0a44,AURFZBICLPNKBZ__SEQ:59afaf3c8774c9cec06a003e9fa0d1fb1da47637c45ea570236e0ca79b5a0a44,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-175,XRVDGNKRPOAQTN-FQEVSTJZSA-N,CHEMBL3045,ozanimod,PRKCB,SEQ:16ffa90895441e3c32abb8702ebfe89e4438f590980615be67ff8928f20bd1c9,XRVDGNKRPOAQTN-FQEVSTJZSA-N__SEQ:16ffa90895441e3c32abb8702ebfe89e4438f590980615be67ff8928f20bd1c9,XRVDGNKRPOAQTN__SEQ:16ffa90895441e3c32abb8702ebfe89e4438f590980615be67ff8928f20bd1c9,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-274,VDANGULDQQJODZ-UHFFFAOYSA-N,CHEMBL220,chloroprocaine,ACHE,SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,VDANGULDQQJODZ-UHFFFAOYSA-N__SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,VDANGULDQQJODZ__SEQ:b5e7ca71ef5af9ce9e3ffc10eebc77b2bb95d592400670484ee596f06be68e78,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-349,BSMCAPRUBJMWDF-KRWDZBQOSA-N,CHEMBL3310,cobimetinib,HDAC11,SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,BSMCAPRUBJMWDF-KRWDZBQOSA-N__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,BSMCAPRUBJMWDF__SEQ:65581bd1ddc53f130cac84c8df83f80295c1a3162d64cce850465d69c2faeab1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-020,GCKFUYQCUCGESZ-BPIQYHPVSA-N,CHEMBL1978,etonogestrel,CYP19A1,SEQ:a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55,GCKFUYQCUCGESZ-BPIQYHPVSA-N__SEQ:a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55,GCKFUYQCUCGESZ__SEQ:a3095681f690b2ae6282a9116df5485f601548b49602ebf94ef3c4eff4d99b55,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-056,QZZUEBNBZAPZLX-QFIPXVFZSA-N,CHEMBL3553,indacaterol,TYK2,SEQ:3f6b27ef15f1a0769f6d67bc2e74c379d3b7bd9e36093cb9bb74486a4a241890,QZZUEBNBZAPZLX-QFIPXVFZSA-N__SEQ:3f6b27ef15f1a0769f6d67bc2e74c379d3b7bd9e36093cb9bb74486a4a241890,QZZUEBNBZAPZLX__SEQ:3f6b27ef15f1a0769f6d67bc2e74c379d3b7bd9e36093cb9bb74486a4a241890,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-076,FVTWTVQXNAJTQP-UHFFFAOYSA-N,CHEMBL5705,umeclidinium,EGLN3,SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,FVTWTVQXNAJTQP-UHFFFAOYSA-N__SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,FVTWTVQXNAJTQP__SEQ:9ed9d245a1ccec30c57b21996b7795d43966ae87dc4c5292f48fd56fb80def56,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-177,JQSHBVHOMNKWFT-DTORHVGOSA-N,CHEMBL2208,varenicline,MAPKAPK2,SEQ:df15bebcbad0a9711a70ad11c6497f18e8780c41854a77dfe793b0be9164d90c,JQSHBVHOMNKWFT-DTORHVGOSA-N__SEQ:df15bebcbad0a9711a70ad11c6497f18e8780c41854a77dfe793b0be9164d90c,JQSHBVHOMNKWFT__SEQ:df15bebcbad0a9711a70ad11c6497f18e8780c41854a77dfe793b0be9164d90c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-178,PZBCKZWLPGJMAO-UHFFFAOYSA-N,CHEMBL5608,copanlisib,NTRK3,SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,PZBCKZWLPGJMAO-UHFFFAOYSA-N__SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,PZBCKZWLPGJMAO__SEQ:3394a44c77135f9edf6d1f3be38c64fdbf7e38bad6cdbf742241f2c25025b7c1,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-180,CMHHMUWAYWTMGS-UHFFFAOYSA-N,CHEMBL3979,benoxinate,PPARD,SEQ:f85202b5d75177e17ae2f6ce9634dd0f5a12ba04f3d22ab75c2febd126f075bf,CMHHMUWAYWTMGS-UHFFFAOYSA-N__SEQ:f85202b5d75177e17ae2f6ce9634dd0f5a12ba04f3d22ab75c2febd126f075bf,CMHHMUWAYWTMGS__SEQ:f85202b5d75177e17ae2f6ce9634dd0f5a12ba04f3d22ab75c2febd126f075bf,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-181,LXBIFEVIBLOUGU-DPYQTVNSSA-N,CHEMBL5216,migalastat,UMPS,SEQ:c303d7e7724c7beedc8089712b3939a89de9ef2ec912b0e488240d9c7393bb88,LXBIFEVIBLOUGU-DPYQTVNSSA-N__SEQ:c303d7e7724c7beedc8089712b3939a89de9ef2ec912b0e488240d9c7393bb88,LXBIFEVIBLOUGU__SEQ:c303d7e7724c7beedc8089712b3939a89de9ef2ec912b0e488240d9c7393bb88,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-301,VZZJRYRQSPEMTK-CALCHBBNSA-N,CHEMBL4898,sonidegib,NTRK2,SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,VZZJRYRQSPEMTK-CALCHBBNSA-N__SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,VZZJRYRQSPEMTK__SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-352,QCHFTSOMWOSFHM-WPRPVWTQSA-N,CHEMBL3522,pilocarpine,CYP17A1,SEQ:83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4,QCHFTSOMWOSFHM-WPRPVWTQSA-N__SEQ:83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4,QCHFTSOMWOSFHM__SEQ:83618860fad41d20f0945e036b4bc270c90e6c96b6ddd84eff31402ffef38fa4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
