pair_id,record_id,endpoint,publication_date,bindingdb_date,doi
XUFQPHANEAPEMJ-UHFFFAOYSA-N__CHEMBL205,51141744:Ki,Ki,2018-10-11,2020-08-18,10.1021/acsmedchemlett.8b00334
ADEBPBSSDYVVLD-UHFFFAOYSA-N__CHEMBL220,51144819:Ki,Ki,2018-09-05,2020-08-18,10.1016/j.ejmech.2018.08.005
DBABZHXKTCFAPX-UHFFFAOYSA-N__CHEMBL1641347,51180336:Ki,Ki,2000-07-15,2020-08-29,10.1006/abio.2000.4633
DBABZHXKTCFAPX-UHFFFAOYSA-N__CHEMBL1641348,51180643:Ki,Ki,2001-09-21,2020-08-30,10.1016/s0024-3205(01)01296-6
DBABZHXKTCFAPX-UHFFFAOYSA-N__CHEMBL1641347,51180648:Ki,Ki,2001-09-21,2020-08-30,10.1016/s0024-3205(01)01296-6
CGIGDMFJXJATDK-UHFFFAOYSA-N__CHEMBL230,51183822:Kd,Kd,2012-12-28,2020-08-30,10.1007/s00044-011-9870-3
CGIGDMFJXJATDK-UHFFFAOYSA-N__CHEMBL230,51194216:Ki,Ki,2013-05-09,2020-09-01,10.1021/ml400066a
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL1808,51201296:Ki,Ki,2013-11-14,2020-09-01,10.1021/jm400813y
OFCNXPDARWKPPY-UHFFFAOYSA-N__CHEMBL1929,51211643:Ki,Ki,2014-07-25,2020-09-03,10.1021/np500320g
JZUFKLXOESDKRF-UHFFFAOYSA-N__CHEMBL205,51214574:Ki,Ki,2015-12-01,2020-09-04,10.1016/j.bmcl.2015.10.074
GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL206,51218381:Ki,Ki,2016-02-15,2020-09-04,10.1016/j.bmc.2015.12.045
VERWOWGGCGHDQE-UHFFFAOYSA-N__CHEMBL4247,51233419:Ki,Ki,2019-11-27,2021-02-18,10.1021/acs.jmedchem.8b01732
HYAFETHFCAUJAY-UHFFFAOYSA-N__CHEMBL235,51242862:Ki,Ki,2019-02-22,2021-02-19,10.1021/acs.jnatprod.8b00635
UZWDCWONPYILKI-UHFFFAOYSA-N__CHEMBL2292,51252775:Ki,Ki,2019-06-15,2021-02-20,10.1016/j.ejmech.2019.03.064
GPXBXXGIAQBQNI-UHFFFAOYSA-N__CHEMBL5145,51259812:Kd,Kd,2020-04-23,2021-02-21,10.1021/acs.jmedchem.9b02083
GPXBXXGIAQBQNI-UHFFFAOYSA-N__CHEMBL5145,51259818:Kd,Kd,2020-04-23,2021-02-21,10.1021/acs.jmedchem.9b02083
WOSKHXYHFSIKNG-UHFFFAOYSA-N__CHEMBL261,51261785:Ki,Ki,2019-11-01,2021-02-21,10.1016/j.ejmech.2019.111565
POGQSBRIGCQNEG-UHFFFAOYSA-N__CHEMBL205,51261791:Ki,Ki,2019-11-01,2021-02-21,10.1016/j.ejmech.2019.111565
POGQSBRIGCQNEG-UHFFFAOYSA-N__CHEMBL261,51261803:Ki,Ki,2019-11-01,2021-02-21,10.1016/j.ejmech.2019.111565
WOSKHXYHFSIKNG-UHFFFAOYSA-N__CHEMBL205,51261810:Ki,Ki,2019-11-01,2021-02-21,10.1016/j.ejmech.2019.111565
YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL235,51263347:Ki,Ki,2019-11-15,2021-02-22,10.1016/j.bmcl.2019.126664
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL205,51266020:Ki,Ki,2019-11-15,2021-02-22,10.1016/j.ejmech.2019.111600
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL261,51266044:Ki,Ki,2019-11-15,2021-02-22,10.1016/j.ejmech.2019.111600
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1865,51271994:Ki,Ki,2020-01-09,2021-02-23,10.1021/acsmedchemlett.9b00471
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51274682:Kd,Kd,2020-02-13,2021-02-23,10.1021/acs.jmedchem.9b01566
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL203,51286031:Kd,Kd,2019-05-09,2021-02-24,10.1021/acs.jmedchem.9b00350
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51286102:Kd,Kd,2019-05-09,2021-02-24,10.1021/acs.jmedchem.9b00350
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1937,51289426:Ki,Ki,2019-10-01,2021-02-25,10.1016/j.bmc.2019.07.052
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1865,51289483:Ki,Ki,2019-10-01,2021-02-25,10.1016/j.bmc.2019.07.052
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51290848:Kd,Kd,2019-03-14,2021-02-25,10.1021/acs.jmedchem.8b01714
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51290855:Kd,Kd,2019-03-14,2021-02-25,10.1021/acs.jmedchem.8b01714
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51290864:Kd,Kd,2019-03-14,2021-02-25,10.1021/acs.jmedchem.8b01714
HYAFETHFCAUJAY-UHFFFAOYSA-N__CHEMBL235,51302748:Kd,Kd,2019-02-28,2021-02-26,10.1021/acs.jmedchem.8b01573
HYAFETHFCAUJAY-UHFFFAOYSA-N__CHEMBL235,51302755:Ki,Ki,2019-02-28,2021-02-26,10.1021/acs.jmedchem.8b01573
HYAFETHFCAUJAY-UHFFFAOYSA-N__CHEMBL235,51302763:Ki,Ki,2019-02-28,2021-02-26,10.1021/acs.jmedchem.8b01573
HYAFETHFCAUJAY-UHFFFAOYSA-N__CHEMBL235,51302770:Kd,Kd,2019-02-28,2021-02-26,10.1021/acs.jmedchem.8b01573
JZUFKLXOESDKRF-UHFFFAOYSA-N__CHEMBL205,51317358:Ki,Ki,2016-09-01,2021-02-27,10.1016/j.bmcl.2016.07.060
JZUFKLXOESDKRF-UHFFFAOYSA-N__CHEMBL205,51317436:Ki,Ki,2016-09-01,2021-02-27,10.1016/j.bmcl.2016.07.060
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51324507:Kd,Kd,2016-07-14,2021-02-28,10.1021/acs.jmedchem.6b00374
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51324514:Kd,Kd,2016-07-14,2021-02-28,10.1021/acs.jmedchem.6b00374
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51324515:Kd,Kd,2016-07-14,2021-02-28,10.1021/acs.jmedchem.6b00374
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51324545:Kd,Kd,2016-07-14,2021-02-28,10.1021/acs.jmedchem.6b00374
OFCNXPDARWKPPY-UHFFFAOYSA-N__CHEMBL1929,51331345:Ki,Ki,2019-03-15,2021-08-12,10.1016/j.ejmech.2019.01.043
BQSJTQLCZDPROO-UHFFFAOYSA-N__CHEMBL1929,51331346:Ki,Ki,2019-03-15,2021-08-12,10.1016/j.ejmech.2019.01.043
BQSJTQLCZDPROO-UHFFFAOYSA-N__CHEMBL1929,51331347:Ki,Ki,2019-03-15,2021-08-12,10.1016/j.ejmech.2019.01.043
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1937,51331800:Ki,Ki,2020-01-01,2021-08-12,10.1016/j.bmc.2019.115108
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1865,51331823:Ki,Ki,2020-01-01,2021-08-12,10.1016/j.bmc.2019.115108
ADEBPBSSDYVVLD-UHFFFAOYSA-N__CHEMBL220,51336042:Ki,Ki,2020-05-14,2021-08-12,10.1021/acsmedchemlett.9b00656
DCOPUUMXTXDBNB-UHFFFAOYSA-N__CHEMBL202,51341578:Ki,Ki,2020-08-13,2021-08-13,10.1021/acs.jmedchem.0c00546
HEFNNWSXXWATRW-UHFFFAOYSA-N__CHEMBL202,51341580:Ki,Ki,2020-08-13,2021-08-13,10.1021/acs.jmedchem.0c00546
XZWYZXLIPXDOLR-UHFFFAOYSA-N__CHEMBL202,51341586:Ki,Ki,2020-08-13,2021-08-13,10.1021/acs.jmedchem.0c00546
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51342261:Kd,Kd,2020-08-13,2021-08-13,10.1021/acsmedchemlett.0c00216
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51342263:Kd,Kd,2020-08-13,2021-08-13,10.1021/acsmedchemlett.0c00216
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51342265:Kd,Kd,2020-08-13,2021-08-13,10.1021/acsmedchemlett.0c00216
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51342267:Kd,Kd,2020-08-13,2021-08-13,10.1021/acsmedchemlett.0c00216
HYAFETHFCAUJAY-UHFFFAOYSA-N__CHEMBL235,51349930:Ki,Ki,2019-07-01,2022-03-21,10.1016/j.bmc.2019.05.028
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51350028:Kd,Kd,2019-07-15,2022-03-21,10.1016/j.bmcl.2019.05.025
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL267,51350029:Kd,Kd,2019-07-15,2022-03-21,10.1016/j.bmcl.2019.05.025
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51364941:Kd,Kd,2020-05-01,2022-03-24,10.1016/j.ejmech.2020.112232
YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL235,51371687:Kd,Kd,2020-11-12,2022-03-25,10.1021/acs.jmedchem.0c01555
HYAFETHFCAUJAY-UHFFFAOYSA-N__CHEMBL235,51372966:Ki,Ki,2020-12-24,2022-03-26,10.1021/acs.jmedchem.0c01874
YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL235,51377806:Ki,Ki,2021-01-28,2022-03-26,10.1021/acs.jmedchem.0c01512
KTUFNOKKBVMGRW-UHFFFAOYSA-N__CHEMBL1974,51397906:Kd,Kd,2020-08-01,2022-03-29,10.1016/j.ejmech.2020.112421
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL325,51399011:Ki,Ki,2020-11-12,2022-03-29,10.1021/acs.jmedchem.0c00830
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1829,51399012:Ki,Ki,2020-11-12,2022-03-29,10.1021/acs.jmedchem.0c00830
GYQYAJJFPNQOOW-UHFFFAOYSA-N__CHEMBL1974,51407508:Ki,Ki,2021-03-05,2022-08-19,10.1016/j.ejmech.2021.113215
GYQYAJJFPNQOOW-UHFFFAOYSA-N__CHEMBL1974,51407528:Ki,Ki,2021-03-05,2022-08-19,10.1016/j.ejmech.2021.113215
ADEBPBSSDYVVLD-UHFFFAOYSA-N__CHEMBL220,51408047:Kd,Kd,2021-02-25,2022-08-19,10.1021/acs.jmedchem.0c01863
RMMXLENWKUUMAY-UHFFFAOYSA-N__CHEMBL4051,51411489:Kd,Kd,2021-03-05,2022-08-20,10.1016/j.ejmech.2021.113186
NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL2189110,51423032:Kd,Kd,2021-09-09,2022-08-23,10.1021/acs.jmedchem.1c00567
NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL2189110,51423039:Kd,Kd,2021-09-09,2022-08-23,10.1021/acs.jmedchem.1c00567
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51442350:Kd,Kd,2021-06-10,2023-03-05,10.1021/acs.jmedchem.1c00649
DUYJMQONPNNFPI-UHFFFAOYSA-N__CHEMBL203,51470646:Ki,Ki,2022-12-08,2023-06-20,
DUYJMQONPNNFPI-UHFFFAOYSA-N__CHEMBL203,51470649:Ki,Ki,2022-12-08,2023-06-20,
YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL235,51476717:Kd,Kd,2022-08-15,2023-06-21,
BQSJTQLCZDPROO-UHFFFAOYSA-N__CHEMBL1929,51497047:Ki,Ki,2022-02-05,2023-06-24,
OFCNXPDARWKPPY-UHFFFAOYSA-N__CHEMBL1929,51497050:Ki,Ki,2022-02-05,2023-06-24,
HYAFETHFCAUJAY-UHFFFAOYSA-N__CHEMBL235,51508318:Ki,Ki,2022-12-23,2023-06-26,
HYAFETHFCAUJAY-UHFFFAOYSA-N__CHEMBL235,51508778:Ki,Ki,2023-01-27,2024-04-19,
NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL2189110,51509463:Ki,Ki,2020-12-01,2024-04-19,
UBQNRHZMVUUOMG-UHFFFAOYSA-N__CHEMBL2039,51519487:Ki,Ki,2018-02-10,2024-04-21,
UBQNRHZMVUUOMG-UHFFFAOYSA-N__CHEMBL2039,51519506:Ki,Ki,2018-02-10,2024-04-21,
YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL235,51519942:Ki,Ki,2020-02-01,2024-04-21,
UZWDCWONPYILKI-UHFFFAOYSA-N__CHEMBL2292,51523314:Kd,Kd,2023-03-23,2024-04-21,
HYAFETHFCAUJAY-UHFFFAOYSA-N__CHEMBL235,51526568:Ki,Ki,2023-04-13,2024-04-22,
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL325,51536512:Ki,Ki,2023-09-14,2024-12-14,
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1829,51536514:Ki,Ki,2023-09-14,2024-12-14,
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL325,51536554:Ki,Ki,2023-09-14,2024-12-14,
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1937,51536557:Ki,Ki,2023-09-14,2024-12-14,
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1829,51536559:Ki,Ki,2023-09-14,2024-12-14,
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1937,51536567:Kd,Kd,2023-09-14,2024-12-14,
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL325,51536572:Kd,Kd,2023-09-14,2024-12-14,
NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL2189110,51540795:Ki,Ki,2022-12-05,2024-12-15,
GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL206,51544273:Ki,Ki,2024-03-01,2024-12-16,10.1016/j.bmc.2024.117645
DYLUUSLLRIQKOE-UHFFFAOYSA-N__CHEMBL2007625,51554445:Kd,Kd,2023-04-13,2024-12-18,10.1021/acs.jmedchem.3c00203
DYLUUSLLRIQKOE-UHFFFAOYSA-N__CHEMBL2007625,51554453:Kd,Kd,2023-04-13,2024-12-18,10.1021/acs.jmedchem.3c00203
DYLUUSLLRIQKOE-UHFFFAOYSA-N__CHEMBL2007625,51554460:Kd,Kd,2023-04-13,2024-12-18,10.1021/acs.jmedchem.3c00203
DYLUUSLLRIQKOE-UHFFFAOYSA-N__CHEMBL2007625,51554467:Kd,Kd,2023-04-13,2024-12-18,10.1021/acs.jmedchem.3c00203
DYLUUSLLRIQKOE-UHFFFAOYSA-N__CHEMBL2007625,51554473:Kd,Kd,2023-04-13,2024-12-18,10.1021/acs.jmedchem.3c00203
DYLUUSLLRIQKOE-UHFFFAOYSA-N__CHEMBL2007625,51554478:Kd,Kd,2023-04-13,2024-12-18,10.1021/acs.jmedchem.3c00203
BZZKEPGENYLQSC-FIBGUPNXSA-N__CHEMBL2971,51561758:Kd,Kd,2023-08-24,2024-12-19,10.1021/acs.jmedchem.3c00926
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51563624:Ki,Ki,2023-09-14,2024-12-19,
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51563625:Ki,Ki,2023-09-14,2024-12-19,
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51563626:Ki,Ki,2023-09-14,2024-12-19,
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51563627:Ki,Ki,2023-09-14,2024-12-19,
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51563628:Ki,Ki,2023-09-14,2024-12-19,
GPXBXXGIAQBQNI-UHFFFAOYSA-N__CHEMBL5145,51566016:Kd,Kd,2023-08-05,2024-12-19,
HYAFETHFCAUJAY-UHFFFAOYSA-N__CHEMBL235,51572878:Ki,Ki,2023-04-13,2024-12-22,
YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL235,51573956:Ki,Ki,2023-01-05,2024-12-22,
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1937,51575846:Ki,Ki,2023-11-23,2024-12-22,
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL261,51581011:Ki,Ki,,2025-10-11,
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL205,51581028:Ki,Ki,,2025-10-11,
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL3242,51581061:Ki,Ki,,2025-10-11,
NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL2189110,51586444:Kd,Kd,,2025-10-11,
DUYJMQONPNNFPI-UHFFFAOYSA-N__CHEMBL203,51593269:Ki,Ki,,2025-10-12,
DUYJMQONPNNFPI-UHFFFAOYSA-N__CHEMBL203,51593275:Ki,Ki,,2025-10-12,
DUYJMQONPNNFPI-UHFFFAOYSA-N__CHEMBL203,51593278:Ki,Ki,,2025-10-12,
DUYJMQONPNNFPI-UHFFFAOYSA-N__CHEMBL203,51593284:Ki,Ki,,2025-10-12,
DUYJMQONPNNFPI-UHFFFAOYSA-N__CHEMBL203,51593285:Ki,Ki,,2025-10-12,
DUYJMQONPNNFPI-UHFFFAOYSA-N__CHEMBL203,51593286:Ki,Ki,,2025-10-12,
VYFYYTLLBUKUHU-UHFFFAOYSA-N__CHEMBL238,51595698:Ki,Ki,,2025-10-12,
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51596310:Kd,Kd,,2025-10-12,
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL325,51596322:Ki,Ki,,2025-10-12,
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51604168:Ki,Ki,,2025-10-12,
YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL235,51605254:Kd,Kd,,2025-10-12,
JZUFKLXOESDKRF-UHFFFAOYSA-N__CHEMBL205,51607266:Ki,Ki,,2025-10-12,
JZUFKLXOESDKRF-UHFFFAOYSA-N__CHEMBL205,51607272:Kd,Kd,,2025-10-12,
JZUFKLXOESDKRF-UHFFFAOYSA-N__CHEMBL205,51607284:Kd,Kd,,2025-10-12,
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL325,51608742:Ki,Ki,,2025-10-12,
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL1829,51608769:Ki,Ki,,2025-10-12,
BSYNRYMUTXBXSQ-UHFFFAOYSA-N__CHEMBL261,51611115:Ki,Ki,,2025-10-13,
BSYNRYMUTXBXSQ-UHFFFAOYSA-N__CHEMBL3729,51611123:Ki,Ki,,2025-10-13,
BSYNRYMUTXBXSQ-UHFFFAOYSA-N__CHEMBL2326,51611127:Ki,Ki,,2025-10-13,
BSYNRYMUTXBXSQ-UHFFFAOYSA-N__CHEMBL3242,51611135:Ki,Ki,,2025-10-13,
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL5145,51619301:Kd,Kd,,2025-10-13,
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51622484:Ki,Ki,,2025-10-13,
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51622485:Ki,Ki,,2025-10-13,
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51626986:Kd,Kd,,2025-10-13,
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51626987:Kd,Kd,,2025-10-13,
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51626988:Kd,Kd,,2025-10-13,
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL203,51626989:Kd,Kd,,2025-10-13,
YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL235,51630930:Ki,Ki,,2026-06-04,
DUYJMQONPNNFPI-UHFFFAOYSA-N__CHEMBL203,51632312:Ki,Ki,,2026-06-04,
MYSWGUAQZAJSOK-UHFFFAOYSA-N__CHEMBL261,51633809:Ki,Ki,,2026-06-04,
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51647765:Ki,Ki,,2026-06-06,
GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL206,51651500:Kd,Kd,,2026-06-06,
GYQYAJJFPNQOOW-UHFFFAOYSA-N__CHEMBL1974,51653305:Kd,Kd,,2026-06-06,
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5838,51653327:Kd,Kd,,2026-06-06,
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51658429:Kd,Kd,,2026-06-06,
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51658431:Kd,Kd,,2026-06-06,
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51658433:Kd,Kd,,2026-06-06,
CVWXJKQAOSCOAB-UHFFFAOYSA-N__CHEMBL1974,51658435:Kd,Kd,,2026-06-06,
