drug_chembl_id,candidate_anchor_gene,drug_chembl_id_originals,generic_name,candidate_anchor_name,first_approval_year,directions,review_ids,strict895_row_count,pair_priority_class,max_candidate_total_score,max_non_table_evidence_count,any_direct_known_label,any_known_drug_target_pair,fda_text_known_target_match,automated_novel_target_candidate,literature_window,post_approval_window_start,lit_ok,pair_pubmed_count_2000_2026,pair_pubmed_pmids_2000_2026,pair_pubmed_url_2000_2026,post_approval_pair_pubmed_count,post_approval_pair_pubmed_pmids,post_approval_pair_pubmed_url,literature_class,counts_as_reported_old_drug_new_target_signal,in_previous_12696_literature_audit,strict895_literature_status
CHEMBL4559134,AKT2,CHEMBL4559134,Selpercatinib,RAC-beta serine/threonine-protein kinase,2020.0,oncology,strict895_0579,1,strict895,91.339,5,False,False,False,True,2000/01/01..2026/06/24,2020/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Selpercatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22AKT2%22%5BTitle%2FAbstract%5D+OR+%22RAC-beta+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Selpercatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22AKT2%22%5BTitle%2FAbstract%5D+OR+%22RAC-beta+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222020%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,True,unreported_in_pubmed_pair_audit
CHEMBL2364608,CASP8,CHEMBL2364608;CHEMBL2364608__DORAVIRINE,Doravirine,Caspase-8,2018.0,oncology,strict895_0580;strict895_0581,2,strict895,91.319,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Doravirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22CASP8%22%5BTitle%2FAbstract%5D+OR+%22Caspase-8%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Doravirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22CASP8%22%5BTitle%2FAbstract%5D+OR+%22Caspase-8%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL3707331,AKT1,CHEMBL3707331,Rolapitant Hydrochloride,RAC-alpha serine/threonine-protein kinase,2015.0,oncology,strict895_0583,1,strict895,91.318,5,False,False,False,True,2000/01/01..2026/06/24,2015/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rolapitant+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rolapitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22AKT1%22%5BTitle%2FAbstract%5D+OR+%22RAC-alpha+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rolapitant+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rolapitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22AKT1%22%5BTitle%2FAbstract%5D+OR+%22RAC-alpha+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222015%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL3989939,BMPR2,CHEMBL3989939,Larotrectinib Sulfate,Bone morphogenetic protein receptor type-2,2018.0,cardiovascular,strict895_0582,1,strict895,91.318,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22BMPR2%22%5BTitle%2FAbstract%5D+OR+%22Bone+morphogenetic+protein+receptor+type-2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22BMPR2%22%5BTitle%2FAbstract%5D+OR+%22Bone+morphogenetic+protein+receptor+type-2%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL409,DNMT3A,CHEMBL409,Bicalutamide,DNA (cytosine-5)-methyltransferase 3A,2008.0,oncology,strict895_0584,1,strict895,91.308,5,False,False,False,True,2000/01/01..2026/06/24,2008/01/01,True,3,37188336;29383141;21990314,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Bicalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22DNMT3A%22%5BTitle%2FAbstract%5D+OR+%22DNA+%28cytosine-5%29-methyltransferase+3A%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,3,37188336;29383141;21990314,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Bicalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22DNMT3A%22%5BTitle%2FAbstract%5D+OR+%22DNA+%28cytosine-5%29-methyltransferase+3A%22%5BTitle%2FAbstract%5D%29+AND+%28%222008%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,True,reported_post_approval_old_drug_new_target
CHEMBL3989939,ATP2A2,CHEMBL3989939,Larotrectinib Sulfate,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,2018.0,dermatology,strict895_0585,1,strict895,91.302,5,False,False,False,True,2000/01/01..2026/06/24,2018/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22ATP2A2%22%5BTitle%2FAbstract%5D+OR+%22Sarcoplasmic%2Fendoplasmic+reticulum+calcium+ATPase+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Larotrectinib+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Larotrectinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22ATP2A2%22%5BTitle%2FAbstract%5D+OR+%22Sarcoplasmic%2Fendoplasmic+reticulum+calcium+ATPase+2%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL58323,SCN3A,CHEMBL58323,Lacosamide,Sodium channel protein type 3 subunit alpha,2008.0,nervous_system,strict895_0586,1,strict895,91.297,5,True,False,True,False,2000/01/01..2026/06/24,2008/01/01,True,1,29466837,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Lacosamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22SCN3A%22%5BTitle%2FAbstract%5D+OR+%22Sodium+channel+protein+type+3+subunit+alpha%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,29466837,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Lacosamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22SCN3A%22%5BTitle%2FAbstract%5D+OR+%22Sodium+channel+protein+type+3+subunit+alpha%22%5BTitle%2FAbstract%5D%29+AND+%28%222008%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,known_pharmacology_or_control_not_new,False,False,known_pharmacology_or_control_not_new
CHEMBL98,TYR,CHEMBL98,Vorinostat,Tyrosinase,2006.0,dermatology,strict895_0587,1,strict895,91.297,5,False,False,False,True,2000/01/01..2026/06/24,2006/01/01,True,5,36732057;35204163;33614916,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Vorinostat%22%5BTitle%2FAbstract%5D%29+AND+%28%22TYR%22%5BTitle%2FAbstract%5D+OR+%22Tyrosinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,5,36732057;35204163;33614916,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Vorinostat%22%5BTitle%2FAbstract%5D%29+AND+%28%22TYR%22%5BTitle%2FAbstract%5D+OR+%22Tyrosinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222006%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,False,reported_post_approval_old_drug_new_target
CHEMBL2364621,MAPK3,CHEMBL2364621,Palbociclib,Mitogen-activated protein kinase 3,2015.0,oncology,strict895_0588,1,strict895,91.296,5,False,False,False,True,2000/01/01..2026/06/24,2015/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Palbociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22MAPK3%22%5BTitle%2FAbstract%5D+OR+%22Mitogen-activated+protein+kinase+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Palbociclib%22%5BTitle%2FAbstract%5D%29+AND+%28%22MAPK3%22%5BTitle%2FAbstract%5D+OR+%22Mitogen-activated+protein+kinase+3%22%5BTitle%2FAbstract%5D%29+AND+%28%222015%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,True,unreported_in_pubmed_pair_audit
CHEMBL3707331,DNMT3A,CHEMBL3707331,Rolapitant Hydrochloride,DNA (cytosine-5)-methyltransferase 3A,2015.0,oncology,strict895_0589,1,strict895,91.282,5,False,False,False,True,2000/01/01..2026/06/24,2015/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rolapitant+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rolapitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22DNMT3A%22%5BTitle%2FAbstract%5D+OR+%22DNA+%28cytosine-5%29-methyltransferase+3A%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Rolapitant+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Rolapitant%22%5BTitle%2FAbstract%5D%29+AND+%28%22DNMT3A%22%5BTitle%2FAbstract%5D+OR+%22DNA+%28cytosine-5%29-methyltransferase+3A%22%5BTitle%2FAbstract%5D%29+AND+%28%222015%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL3707247,TP53,CHEMBL3707247,Ozanimod Hydrochloride,Cellular tumor antigen p53,2020.0,dermatology,strict895_0590,1,strict895,91.277,5,False,False,False,True,2000/01/01..2026/06/24,2020/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Ozanimod+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Ozanimod%22%5BTitle%2FAbstract%5D%29+AND+%28%22TP53%22%5BTitle%2FAbstract%5D+OR+%22Cellular+tumor+antigen+p53%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Ozanimod+Hydrochloride%22%5BTitle%2FAbstract%5D+OR+%22Ozanimod%22%5BTitle%2FAbstract%5D%29+AND+%28%22TP53%22%5BTitle%2FAbstract%5D+OR+%22Cellular+tumor+antigen+p53%22%5BTitle%2FAbstract%5D%29+AND+%28%222020%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1289926,ABL1,CHEMBL1289926,Axitinib,Tyrosine-protein kinase ABL1,2012.0,oncology,strict895_0591,1,strict895,91.276,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,13,42238029;42078354;37937766,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Axitinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22ABL1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+ABL1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,13,42238029;42078354;37937766,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Axitinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22ABL1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+ABL1%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,False,reported_post_approval_old_drug_new_target
CHEMBL26318,MAPK1,CHEMBL26318,Zidovudine,Mitogen-activated protein kinase 1,2009.0,oncology,strict895_0592,1,strict895,91.272,5,False,False,False,True,2000/01/01..2026/06/24,2009/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Zidovudine%22%5BTitle%2FAbstract%5D%29+AND+%28%22MAPK1%22%5BTitle%2FAbstract%5D+OR+%22Mitogen-activated+protein+kinase+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Zidovudine%22%5BTitle%2FAbstract%5D%29+AND+%28%22MAPK1%22%5BTitle%2FAbstract%5D+OR+%22Mitogen-activated+protein+kinase+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222009%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL1082407,CHEK2,CHEMBL1082407,Enzalutamide,Serine/threonine-protein kinase Chk2,2012.0,oncology,strict895_0593,1,strict895,91.268,5,False,False,False,True,2000/01/01..2026/06/24,2012/01/01,True,5,35157830;34783071;34388386,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Enzalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22CHEK2%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+Chk2%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,5,35157830;34783071;34388386,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Enzalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22CHEK2%22%5BTitle%2FAbstract%5D+OR+%22Serine%2Fthreonine-protein+kinase+Chk2%22%5BTitle%2FAbstract%5D%29+AND+%28%222012%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_moderate_overlap,True,False,reported_post_approval_old_drug_new_target
CHEMBL4559134,AKT3,CHEMBL4559134,Selpercatinib,RAC-gamma serine/threonine-protein kinase,2020.0,oncology,strict895_0594,1,strict895,91.239,5,False,False,False,True,2000/01/01..2026/06/24,2020/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Selpercatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22AKT3%22%5BTitle%2FAbstract%5D+OR+%22RAC-gamma+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Selpercatinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22AKT3%22%5BTitle%2FAbstract%5D+OR+%22RAC-gamma+serine%2Fthreonine-protein+kinase%22%5BTitle%2FAbstract%5D%29+AND+%28%222020%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,True,unreported_in_pubmed_pair_audit
CHEMBL1159650,TP53,CHEMBL1159650,Clobetasol Propionate,Cellular tumor antigen p53,2005.0,dermatology,strict895_0595,1,strict895,91.237,5,False,False,False,True,2000/01/01..2026/06/24,2005/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Clobetasol+Propionate%22%5BTitle%2FAbstract%5D%29+AND+%28%22TP53%22%5BTitle%2FAbstract%5D+OR+%22Cellular+tumor+antigen+p53%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Clobetasol+Propionate%22%5BTitle%2FAbstract%5D%29+AND+%28%22TP53%22%5BTitle%2FAbstract%5D+OR+%22Cellular+tumor+antigen+p53%22%5BTitle%2FAbstract%5D%29+AND+%28%222005%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL409,MAP2K1,CHEMBL409,Bicalutamide,Dual specificity mitogen-activated protein kinase kinase 1,2008.0,oncology,strict895_0596,1,strict895,91.2,5,False,False,False,True,2000/01/01..2026/06/24,2008/01/01,True,1,19357132,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Bicalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22MAP2K1%22%5BTitle%2FAbstract%5D+OR+%22Dual+specificity+mitogen-activated+protein+kinase+kinase+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,1,19357132,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Bicalutamide%22%5BTitle%2FAbstract%5D%29+AND+%28%22MAP2K1%22%5BTitle%2FAbstract%5D+OR+%22Dual+specificity+mitogen-activated+protein+kinase+kinase+1%22%5BTitle%2FAbstract%5D%29+AND+%28%222008%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,reported_after_approval_sparse_signal,True,True,reported_post_approval_old_drug_new_target
CHEMBL1852688,ABL1,CHEMBL1852688,Infigratinib Phosphate,Tyrosine-protein kinase ABL1,2021.0,hematology,strict895_0597,1,strict895,91.19,5,False,False,False,True,2000/01/01..2026/06/24,2021/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Infigratinib+Phosphate%22%5BTitle%2FAbstract%5D+OR+%22Infigratinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22ABL1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+ABL1%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Infigratinib+Phosphate%22%5BTitle%2FAbstract%5D+OR+%22Infigratinib%22%5BTitle%2FAbstract%5D%29+AND+%28%22ABL1%22%5BTitle%2FAbstract%5D+OR+%22Tyrosine-protein+kinase+ABL1%22%5BTitle%2FAbstract%5D%29+AND+%28%222021%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL2103846,PDE5A,CHEMBL2103846,Ulipristal Acetate,"cGMP-specific 3',5'-cyclic phosphodiesterase",2010.0,cardiovascular,strict895_0598,1,strict895,91.178,5,False,False,False,True,2000/01/01..2026/06/24,2010/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Ulipristal+Acetate%22%5BTitle%2FAbstract%5D+OR+%22Ulipristal%22%5BTitle%2FAbstract%5D%29+AND+%28%22PDE5A%22%5BTitle%2FAbstract%5D+OR+%22phosphodiesterase+type+5%22%5BTitle%2FAbstract%5D+OR+%22cGMP-specific+3%27%2C5%27-cyclic+phosphodiesterase%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Ulipristal+Acetate%22%5BTitle%2FAbstract%5D+OR+%22Ulipristal%22%5BTitle%2FAbstract%5D%29+AND+%28%22PDE5A%22%5BTitle%2FAbstract%5D+OR+%22phosphodiesterase+type+5%22%5BTitle%2FAbstract%5D+OR+%22cGMP-specific+3%27%2C5%27-cyclic+phosphodiesterase%22%5BTitle%2FAbstract%5D%29+AND+%28%222010%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
CHEMBL4303288,NTRK2,CHEMBL4303288,Abacavir Sulfate,BDNF/NT-3 growth factors receptor,2014.0,oncology,strict895_0599,1,strict895,91.175,5,False,False,False,True,2000/01/01..2026/06/24,2014/01/01,True,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Abacavir+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Abacavir%22%5BTitle%2FAbstract%5D%29+AND+%28%22NTRK2%22%5BTitle%2FAbstract%5D+OR+%22BDNF%2FNT-3+growth+factors+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Abacavir+Sulfate%22%5BTitle%2FAbstract%5D+OR+%22Abacavir%22%5BTitle%2FAbstract%5D%29+AND+%28%22NTRK2%22%5BTitle%2FAbstract%5D+OR+%22BDNF%2FNT-3+growth+factors+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222014%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,no_pubmed_pair_report_2000_2026,False,False,unreported_in_pubmed_pair_audit
