target_chembl_id,control_chembl_id,control_name,control_inchikey,fda_identity_tier,exact_fda_structure_match,fda_applications,fda_urls,endpoint,numeric_median_nM,positive_rows,weak_rows,affinity_conflict,representative_value_nM,representative_relation,assay_url,assay_description,doi,pubmed_id,status,endpoint_order
CHEMBL261,CHEMBL17,DICHLORPHENAMIDE,GJQPMPFPNINLKP-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA215924; ANDA218783; NDA011366,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215924; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218783; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011366,Ki,1200.0,3,0,False,25.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL876385,Inhibitory potency against human cloned Carbonic anhydrase I expressed in Escherichia coli strain BL21,10.1016/j.bmcl.2004.10.070,15603956.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL1871,CHEMBL806,FLUTAMIDE,MKXKFYHWDHIYRV-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA075298,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075298,Ki,1300.0,1,0,False,55.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5500430,Binding affinity to androgen receptor (unknown origin) assessed as inhibition constant,10.1016/j.ejmech.2023.115925,37948954.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL1841,CHEMBL5416410,DASATINIB,XHXFZZNHDVTMLI-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA202103; ANDA203180; ANDA211094; ANDA213383; ANDA214350; ANDA216261; ANDA216547; ANDA217217; ANDA218719; NDA021986; NDA022072; NDA216099,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202103; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203180; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211094,Ki,,1,0,False,10.0,<,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4312060,Binding affinity to wild-type human partial length FYN (T243 to L534 residues) expressed in bacterial expression system by TR-FRET assay,10.1039/C8MD00412A,31303996.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL1844,CHEMBL5416410,DASATINIB,XHXFZZNHDVTMLI-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA202103; ANDA203180; ANDA211094; ANDA213383; ANDA214350; ANDA216261; ANDA216547; ANDA217217; ANDA218719; NDA021986; NDA022072; NDA216099,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202103; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203180; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211094,Ki,,1,0,False,10.0,<,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4312058,Binding affinity to wild-type human partial length CSF1R (I564 to S939 residues) expressed in bacterial expression system by TR-FRET assay,10.1039/C8MD00412A,31303996.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL258,CHEMBL5416410,DASATINIB,XHXFZZNHDVTMLI-UHFFFAOYSA-N,FDA成分/活性母体名称匹配；结构身份待复核,False,ANDA202103; ANDA203180; ANDA211094; ANDA213383; ANDA214350; ANDA216261; ANDA216547; ANDA217217; ANDA218719; NDA021986; NDA022072; NDA216099,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202103; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203180; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211094,Ki,,1,0,False,10.0,<,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4312061,Binding affinity to wild-type human partial length LCK (R207 to P509 residues) expressed in bacterial expression system by TR-FRET assay,10.1039/C8MD00412A,31303996.0,直接亲和候选，构建与SPR适用性待确认,1
CHEMBL4898,CHEMBL4298138,REPOTRECTINIB,FIKPXCOQUIZNHB-WDEREUQCSA-N,项目FDA注册表完整InChIKey匹配,True,NDA218213,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218213,IC50,0.05,5,0,False,0.05,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5035301,Inhibition of human TRKB using poly[Glu:Tyr] (4:1) as substrate by [gamma-33P]-ATP assay,10.1021/acs.jmedchem.1c00712,34253025.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1824,CHEMBL941,IMATINIB,KTUFNOKKBVMGRW-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA219097,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=219097,IC50,0.06,1,0,False,0.06,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5216307,Inhibition of HER2 (unknown origin) incubated for 1 hr in presence of ATP by Kinase-Glo Plus luminescence kinase assay,10.1016/j.ejmech.2022.114502,35696863.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1868,CHEMBL1289926,AXITINIB,RITAVMQDGBJQJZ-FMIVXFBMSA-N,项目FDA注册表完整InChIKey匹配,True,NDA202324,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202324,IC50,0.1,3,0,False,0.1,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4271313,Inhibition of VEGFR1 (unknown origin),10.1016/j.ejmech.2017.08.007,28844802.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL5608,CHEMBL4298138,REPOTRECTINIB,FIKPXCOQUIZNHB-WDEREUQCSA-N,项目FDA注册表完整InChIKey匹配,True,NDA218213,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218213,IC50,0.1,7,0,False,0.01,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5035183,Inhibition of TrKC (unknown origin) incubated for 120 mins in presence of 33P-ATP,10.1021/acs.jmedchem.1c00712,34253025.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL3234,CHEMBL1171837,PONATINIB,PHXJVRSECIGDHY-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA203469,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203469,IC50,0.11,1,0,False,0.11,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4721778,Binding affinity to human HCK using KVEKIGEGTYGVVYK as substrate by radiometric hotspot kinase assay,10.1021/acsmedchemlett.8b00081,29937980.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL3717,CHEMBL3188267,CAPMATINIB,LIOLIMKSCNQPLV-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA213591,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213591,IC50,0.13,9,0,False,0.13,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3767620,Inhibition of c-Met (unknown origin),10.1016/j.ejmech.2015.12.016,26717201.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL279,CHEMBL1289926,AXITINIB,RITAVMQDGBJQJZ-FMIVXFBMSA-N,项目FDA注册表完整InChIKey匹配,True,NDA202324,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202324,IC50,0.19,7,0,False,0.2,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4033254,Inhibition of human VEGFR2,10.1021/acs.jmedchem.7b01091,29189002.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2007,CHEMBL4204794,AVAPRITINIB,DWYRIWUZIJHQKQ-SANMLTNESA-N,项目FDA注册表完整InChIKey匹配,True,NDA212608,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212608,IC50,0.24,2,0,False,0.24,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5635410,Inhibition of PDGFRA (unknown origin),10.1016/j.ejmech.2023.115758,37657268.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL258,CHEMBL1171837,PONATINIB,PHXJVRSECIGDHY-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA203469,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203469,IC50,0.28,1,0,False,0.28,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4721776,Binding affinity to human LCK using poly[Glu:Tyr] (4:1) as substrate by radiometric hotspot kinase assay,10.1021/acsmedchemlett.8b00081,29937980.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL5145,CHEMBL3301612,ENCORAFENIB,CMJCXYNUCSMDBY-ZDUSSCGKSA-N,项目FDA注册表完整InChIKey匹配,True,NDA210496,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210496,IC50,0.3,3,0,False,4.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4623498,Inhibition of BRAF (unknown origin),10.1016/j.bmc.2020.115493,32340792.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL279,CHEMBL4303214,FRUQUINTINIB,BALLNEJQLSTPIO-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA217564,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217564,IC50,0.35,3,0,False,0.35,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5512977,Inhibition of human recombinant VEGFR2 by FRET based Z-LYTE kinase assay,10.1016/j.ejmech.2023.115928,37944387.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1841,CHEMBL1171837,PONATINIB,PHXJVRSECIGDHY-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA203469,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203469,IC50,0.36,1,0,False,0.36,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4721783,Binding affinity to human FYN using poly[Glu:Tyr] (4:1) as substrate by radiometric hotspot kinase assay,10.1021/acsmedchemlett.8b00081,29937980.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1862,CHEMBL1171837,PONATINIB,PHXJVRSECIGDHY-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA203469,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203469,IC50,0.37,14,0,False,8.6,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1176860,Inhibition of wild type human ABL after 1 hr by TR-FRET assay,10.1021/jm100395q,20513156.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL288,CHEMBL193240,ROFLUMILAST,MNDBXUUTURYVHR-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA022522; NDA215985; NDA217242,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022522; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=215985; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217242,IC50,0.4,23,0,False,0.27,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1833212,Inhibition of human PDE4D3 assessed as inhibition of [3H]cAMP hydrolysis to [3H]AMP after 15 mins by scintillation proximity assay,10.1016/j.ejmech.2011.07.054,21871695.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL4005,CHEMBL592445,GEDATOLISIB,DWZAEMINVBZMHQ-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA219908,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=219908,IC50,0.4,9,0,False,0.4,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL1810228,Inhibition of human PI3Kalpha expressed in SF9 insect cells after 2 hrs by fluorescence polarization assay,10.1016/j.bmcl.2011.06.063,21763134.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2722,CHEMBL3099695,OSILODROSTAT,USUZGMWDZDXMDG-CYBMUJFWSA-N,项目FDA注册表完整InChIKey匹配,True,NDA212801,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212801,IC50,0.44999999999999996,10,0,False,0.7,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3101041,Inhibition of human recombinant CYP11B2 using 11-deoxycorticosterone as substrate by cell-based assay,10.1021/ml400324c,24900631.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL4142,CHEMBL4297522,PEMIGATINIB,HCDMJFOHIXMBOV-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA213736,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213736,IC50,0.5,14,0,False,0.5,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4838112,Inhibition of FGFR2 (unknown origin),10.1016/j.ejmech.2021.113499,33940465.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2007,CHEMBL4216467,RIPRETINIB,CEFJVGZHQAGLHS-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA213973,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213973,IC50,0.6,1,0,False,0.6,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL6155899,Inhibition of wild type PDGFRA (unknown origin) extracted from Sf9 cells by HTRF assay,10.1021/acs.jmedchem.4c02472,39841084.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1808,CHEMBL1237,LISINOPRIL ANHYDROUS,RLAWWYSOJDYHDC-BZSNNMDCSA-N,项目FDA注册表完整InChIKey匹配,True,NDA208401,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208401,IC50,0.65,4,0,False,0.1,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL2445167,Inhibition of human serum ACE,10.1016/j.bmc.2013.08.032,24095015.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL4895,CHEMBL3301622,GILTERITINIB,GYQYAJJFPNQOOW-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA211349,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211349,IC50,0.73,11,0,False,1.0,<,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3811320,Inhibition of AXL (unknown origin),10.1021/acs.jmedchem.5b01273,26555154.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL3717,CHEMBL4113131,ENSARTINIB,GLYMPHUVMRFTFV-QLFBSQMISA-N,项目FDA注册表完整InChIKey匹配,True,NDA218171,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218171,IC50,0.74,1,0,False,0.74,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4378230,Inhibition of c-MET (unknown origin) by kinome scan-based assay,10.1021/acs.jmedchem.9b00446,31419130.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1977,CHEMBL846,CALCITRIOL,GMRQFYUYWCNGIN-NKMMMXOESA-N,项目FDA注册表完整InChIKey匹配,True,NDA022087,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022087,IC50,0.75,17,0,False,0.7,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL912214,"Displacement of [3H]1,25-dihydroxyvitamin D3 from human VDR by HAP assay",10.1021/jm0609925,17149880.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2041,CHEMBL4582651,PRALSETINIB,GBLBJPZSROAGMF-RWYJCYHVSA-N,项目FDA注册表完整InChIKey匹配,True,NDA213721; NDA214701,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213721; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214701,IC50,0.78,7,0,False,0.78,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4836452,Inhibition of RET wild type (unknown origin),10.1016/j.bmcl.2021.128149,34058344.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL5366,CHEMBL3137320,TALAZOPARIB,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,项目FDA注册表完整InChIKey匹配,True,NDA217439,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217439,IC50,0.79,8,0,False,1.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5127794,Inhibition of PARP2 (unknown origin),10.1016/j.ejmech.2022.114109,35051747.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2815,CHEMBL4298138,REPOTRECTINIB,FIKPXCOQUIZNHB-WDEREUQCSA-N,项目FDA注册表完整InChIKey匹配,True,NDA218213,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218213,IC50,0.83,13,0,False,0.83,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5035177,Inhibition of human TRKA using poly[Glu:Tyr] (4:1) as substrate by [gamma-33P]-ATP assay,10.1021/acs.jmedchem.1c00712,34253025.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2073,CHEMBL1171837,PONATINIB,PHXJVRSECIGDHY-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA203469,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203469,IC50,0.89,1,0,False,0.89,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4721779,Binding affinity to human YES using poly[Glu:Tyr] (4:1) as substrate by radiometric hotspot kinase assay,10.1021/acsmedchemlett.8b00081,29937980.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL1862,CHEMBL1421,DASATINIB ANHYDROUS,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA021986; NDA022072; NDA216099,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021986; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022072; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=216099,IC50,0.9,8,0,False,1.1,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5680953,Inhibition of human N-terminal his tagged unphosphorylated native ABL1 (229 to 499 residues) expressed in Sf9 cells using ABLtide as substrate preincubated for 2 hrs followed by ATP addition and measured every 2 mins for 2.5 hrs by spectrophotometric analysis,10.1016/j.ccr.2011.03.003,21481795.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL208,CHEMBL1276308,MIFEPRISTONE,VKHAHZOOUSRJNA-GCNJZUOMSA-N,项目FDA注册表完整InChIKey匹配,True,NDA202107,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202107,IC50,1.0,12,0,False,3.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL763125,Displacement of [3H]progesterone from human Progesterone receptor,10.1016/j.bmcl.2004.02.048,15080982.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2815,CHEMBL1983268,ENTRECTINIB,HAYYBYPASCDWEQ-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA212725; NDA212726; NDA218550,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212725; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212726; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218550,IC50,1.0,17,0,False,3.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3807303,Inhibition of human TEL (336 residues) fused-TRKA (440 to 796 residues) (unknown origin) expressed in mouse BAF3 cells assessed as cell growth inhibition after 72 hrs by cell titer-glo assay,10.1021/acs.jmedchem.6b00064,27003761.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL284,CHEMBL237500,LINAGLIPTIN,LTXREWYXXSTFRX-QGZVFWFLSA-N,项目FDA注册表完整InChIKey匹配,True,NDA201280; NDA201281; NDA206073; NDA208026; NDA212614,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201280; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201281; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206073,IC50,1.0,25,0,False,1.0,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL902716,Inhibition of human DPP4 in Caco-2 cells by fluorescene assay,10.1021/jm701280z,18052023.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2971,CHEMBL4298138,REPOTRECTINIB,FIKPXCOQUIZNHB-WDEREUQCSA-N,项目FDA注册表完整InChIKey匹配,True,NDA218213,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218213,IC50,1.04,4,0,False,1.04,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5035179,Inhibition of human JAK2 using poly[Glu:Tyr] (4:1) as substrate by [gamma-33P]-ATP assay,10.1021/acs.jmedchem.1c00712,34253025.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL4247,CHEMBL4298138,REPOTRECTINIB,FIKPXCOQUIZNHB-WDEREUQCSA-N,项目FDA注册表完整InChIKey匹配,True,NDA218213,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218213,IC50,1.04,9,0,False,1.01,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4378233,Inhibition of ALK (unknown origin),10.1021/acs.jmedchem.9b00446,31419130.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL2007,CHEMBL1171837,PONATINIB,PHXJVRSECIGDHY-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA203469,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203469,IC50,1.1,4,0,False,2.6,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL4002772,"Inhibition of recombinant PDGFRalpha (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",10.1016/j.ejmech.2016.10.003,27750146.0,仅结合类IC50，SPR适用性需另证,2
CHEMBL4247,CHEMBL3301622,GILTERITINIB,GYQYAJJFPNQOOW-UHFFFAOYSA-N,项目FDA注册表完整InChIKey匹配,True,NDA211349,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211349,IC50,1.2,2,0,False,1.2,=,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5150837,Inhibition of ALK (unknown origin),10.1021/acs.jmedchem.0c01851,33719439.0,仅结合类IC50，SPR适用性需另证,2
