target_chembl_id,gene_symbol,uniprot_accession,target_class_l1,ot_project_assay_family,is_gpcr,chembl_kinase,ot_sm_structure_with_ligand,ot_sm_high_quality_pocket,ot_sm_med_quality_pocket,af_exact_sequence_model,p2rank_status,p2rank_tier,p2rank_top_score,p2rank_top_probability,pocket_residue_count,pocket_mean_plddt,known_unique_pocket_count,known_k1_pocket_count,known_k1_k2_pocket_count,known_drug_mapped,known_biolip2,known_biolip2_affinity,known_scpdb,known_klifs,known_gpcrdb,p2rank_top1_any_known_residue_match,p2rank_top1_any_known_center_match_4a,p2rank_top1_any_known_center_match_8a,p2rank_top1_any_known_combined_match_8a,p2rank_top1_best_known_recall,p2rank_top1_best_jaccard,p2rank_top1_minimum_center_distance,p2rank_top3_any_known_residue_match,p2rank_top3_any_known_center_match_4a,p2rank_top3_any_known_center_match_8a,p2rank_top3_any_known_combined_match_8a,p2rank_top3_best_known_recall,p2rank_top3_best_jaccard,p2rank_top3_minimum_center_distance,p2rank_all_any_known_residue_match,p2rank_all_any_known_center_match_4a,p2rank_all_any_known_center_match_8a,p2rank_all_any_known_combined_match_8a,p2rank_all_best_known_recall,p2rank_all_best_jaccard,p2rank_all_minimum_center_distance,p2rank_top1_any_k1_combined_match_8a,p2rank_top3_any_k1_combined_match_8a,p2rank_all_any_k1_combined_match_8a,p2rank_top1_any_k1_k2_combined_match_8a,p2rank_top3_any_k1_k2_combined_match_8a,p2rank_all_any_k1_k2_combined_match_8a,pdbe_raw_ligand_instance_count,pdbe_raw_unique_pdb_count,representative_known_pocket_id,representative_known_pocket_grade,representative_known_pocket_sources,representative_pdb_id,representative_chain_id,representative_ligand_id,representative_known_pocket_residues,representative_known_pocket_residue_count,pocket_decision_tier,primary_pocket_policy
CHEMBL4801,CASP1,P29466,Enzyme,enzyme,False,False,True,False,True,True,completed,B_MODERATE_CONFIDENCE,7.61,0.337,13,77.32615384615384,21,0,17,False,True,True,False,False,False,True,True,True,True,1.0,0.4615384615384615,3.6547421903299537,True,True,True,True,1.0,0.5,3.6547421903299537,True,True,True,True,1.0,0.5,3.6547421903299537,False,False,False,True,True,True,38,20,KP:P29466:20dd530e2064,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,1rwn,A,4QB,179;237;238;283;285,5.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3776,CASP8,Q14790,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,11.12,0.513,19,82.1321052631579,16,0,4,False,True,True,False,False,False,True,True,True,True,0.8571428571428571,0.3,3.347536768663044,True,True,True,True,1.0,0.4545454545454545,3.347536768663044,True,True,True,True,1.0,0.4545454545454545,3.347536768663044,False,False,False,True,True,True,21,9,KP:Q14790:8d329cb12e09,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,3kjq,A,B94,258;260;317;318;334;337;338;341;358;360,10.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2273,CASP9,P55211,Enzyme,enzyme,False,False,True,True,False,True,completed,C_WEAK_REVIEW,2.91,0.075,14,73.90857142857143,1,0,0,False,False,False,False,False,False,False,False,False,False,0.0588235294117647,0.0333333333333333,17.38586371476874,False,False,False,False,0.0588235294117647,0.0333333333333333,17.38586371476874,False,False,False,False,0.0588235294117647,0.0333333333333333,17.38586371476874,False,False,False,False,False,False,8,4,KP:P55211:8ca2a6923b1b,K4_FUNCTIONAL_OR_FRAGMENT_SITE,PDBE,9r44,A,SO4,6;7;10;13;14;15;38;50;51;52;56;65;83;84;90;93;94,17.0,E4_功能配体或片段口袋待复核,区分辅因子/底物/片段；不可直接视为药物口袋
CHEMBL4502,CDA,P32320,Enzyme,enzyme,False,False,True,False,False,True,completed,B_MODERATE_CONFIDENCE,9.89,0.457,16,98.165625,2,0,2,False,True,False,True,False,False,True,False,True,True,0.75,0.3333333333333333,4.381347854399374,True,False,True,True,0.75,0.3333333333333333,4.381347854399374,True,False,True,True,0.75,0.3333333333333333,4.381347854399374,False,False,False,True,True,True,4,1,KP:P32320:9f90b62e128e,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE;SCPDB,1mq0,B,BRD,36;38;56;58;59;64;65;67,8.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL5731,CFB,P00751,Enzyme,enzyme,False,False,True,True,False,True,completed,B_MODERATE_CONFIDENCE,8.1,0.364,20,90.237,28,0,12,False,True,True,False,False,False,False,False,True,True,0.0196078431372549,0.0142857142857142,7.997700143930267,True,True,True,True,1.0,0.7619047619047619,1.7029931648693817,True,True,True,True,1.0,0.7619047619047619,1.7029931648693817,False,False,False,False,True,True,121,24,KP:P00751:4817177a9119,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,6rav,BBB,JGQ,526;570;571;573;663;664;666;694;695;696;699;717;718;719;720;721;722;723,18.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2176771,CFD,P00746,Enzyme,enzyme,False,False,True,True,False,True,completed,C_WEAK_REVIEW,4.17,0.139,11,88.07363636363635,37,0,34,False,True,True,False,False,False,True,True,True,True,1.0,0.6470588235294118,2.55815834146364,True,True,True,True,1.0,0.6470588235294118,1.0802406383147545,True,True,True,True,1.0,0.6470588235294118,1.0802406383147545,False,False,False,True,True,True,79,35,KP:P00746:0333a91200d8,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,5fck,A,5WC,49;50;51;66;67;153;154;155;162;204;205;206;208;223;224;226;227;229,18.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3117,CHKA,P35790,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,37.59,0.94,30,85.42166666666667,44,0,34,False,True,True,True,False,False,True,True,True,True,1.0,0.3333333333333333,3.3670404523046087,True,True,True,True,1.0,0.875,0.807616070384223,True,True,True,True,1.0,0.875,0.807616070384223,False,False,False,True,True,True,96,26,KP:P35790:bdc007c82490,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE;SCPDB,4da5,B,0H7,308;310;349;354,4.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL4068,CMA1,P23946,Enzyme,enzyme,False,False,True,False,False,True,completed,C_WEAK_REVIEW,4.14,0.137,11,96.41454545454545,48,0,13,False,True,True,True,False,False,True,True,True,True,1.0,0.5882352941176471,3.4830142721499144,True,True,True,True,1.0,0.5882352941176471,3.4830142721499144,True,True,True,True,1.0,1.0,3.3426241497761406,False,False,False,True,True,True,101,41,KP:P23946:4ace9fb41584,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE;SCPDB,1t31,A,OHH,49;66;104;107;198;199;200;201;203;217;220;221;228,13.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2023,COMT,P21964,Enzyme,enzyme,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,14.79,0.652,27,96.1248148148148,12,3,11,True,True,True,True,False,False,True,False,True,True,0.9375,0.5357142857142857,4.494738241839701,True,False,True,True,0.9375,0.5357142857142857,4.494738241839701,True,False,True,True,0.9375,0.5357142857142857,4.494738241839701,True,True,True,True,True,True,42,12,KP:P21964:1e5bb52bd6c1,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE;SCPDB,3a7e,A,DNC,88;90;191;193;194;220;224;248;249,9.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL2362990,CPS1,P31327,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,34.84,0.929,48,98.213125,12,0,6,False,True,True,False,False,False,False,False,False,False,0.0,0.0,15.901504868899035,True,False,True,True,0.9230769230769232,0.3636363636363636,6.2772441955190414,True,True,True,True,0.9230769230769232,0.6,1.3161739094815703,False,False,False,False,True,True,45,12,KP:P31327:054193aad568,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,5dou,A,ADP,547;585;587;592;593;594;623;624;625;626;627;631;656;657;658;659;660;713;714;790,20.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3238,CPT2,P23786,Enzyme,enzyme,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,48.09,0.964,41,96.26536585365854,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL2252,CTSC,P53634,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,11.89,0.545,24,90.6425,47,0,17,False,True,False,False,False,False,True,True,True,True,1.0,0.3571428571428571,3.019608530091277,True,True,True,True,1.0,0.4615384615384615,3.019608530091277,True,True,True,True,1.0,0.5,3.019608530091277,False,False,False,True,True,True,206,18,KP:P53634:cad972a463dd,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,6rn6,F,K9Q,403;404;406,3.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL268,CTSK,P43235,Enzyme,enzyme,False,False,True,True,False,True,completed,C_WEAK_REVIEW,5.19,0.198,14,97.64714285714284,84,2,61,True,True,True,False,False,False,True,False,False,True,0.3333333333333333,0.125,11.25031023162374,True,True,True,True,0.6666666666666666,0.1944444444444444,3.6843467810906896,True,True,True,True,0.6666666666666666,0.1944444444444444,3.6843467810906896,False,False,False,True,True,True,165,66,KP:P43235:89218ffafbf4,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,1q6k,A,TCO,133;137;139;178;179;180;181;182;248;274;275;277,12.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL2954,CTSS,P25774,Enzyme,enzyme,False,False,True,True,False,True,completed,C_WEAK_REVIEW,4.2,0.141,6,98.355,90,1,76,True,True,True,True,False,False,False,False,False,False,0.0,0.0,12.144245626839076,True,False,True,True,0.5,0.1333333333333333,7.004827942390877,True,False,True,True,0.5,0.1333333333333333,7.004827942390877,False,False,False,False,False,False,205,60,KP:P25774:84a9c0d40b35,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,2op3,A,TF5,133;137;139;140;181;182;183;185;278;279,10.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL2033,CYP11A1,P05108,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,73.61,0.989,59,98.41762711864408,16,0,16,False,True,False,True,False,False,True,True,True,True,1.0,0.234375,2.801329452815195,True,True,True,True,1.0,0.234375,2.801329452815195,True,True,True,True,1.0,0.234375,2.801329452815195,False,False,False,True,True,True,16,4,KP:P05108:07fc5a59ea66,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE;SCPDB,3na1,B,HCD,121;123;126;140;248;391;392;395;497;499;500,11.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL1908,CYP11B1,P15538,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,69.34,0.987,50,94.7922,8,1,5,True,True,True,False,False,False,True,True,True,True,1.0,0.3018867924528302,1.6363159759854775,True,True,True,True,1.0,0.3018867924528302,1.6363159759854775,True,True,True,True,1.0,0.3018867924528302,1.6363159759854775,True,True,True,True,True,True,9,2,KP:P15538:6d296189a622,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,7e7f,A,MYT,110;130;318;378;379;487;488,7.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL2722,CYP11B2,P19099,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,69.37,0.987,50,93.5328,39,0,37,False,True,True,False,False,False,True,True,True,True,1.0,0.2115384615384615,2.3661548425428305,True,True,True,True,1.0,0.2115384615384615,2.3661548425428305,True,True,True,True,1.0,0.2115384615384615,2.3661548425428305,False,False,False,True,True,True,97,7,KP:P19099:cb3f4ead8ad1,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,6xz9,A,HEC,110;130;141;319;322;373;443;445;448;449;450;452;460,13.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3522,CYP17A1,P05093,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,51.02,0.968,39,94.47128205128206,104,4,101,True,True,True,True,False,False,True,True,True,True,1.0,0.3333333333333333,1.407357768124367,True,True,True,True,1.0,0.3333333333333333,1.407357768124367,True,True,True,True,1.0,0.3333333333333333,1.407357768124367,True,True,True,True,True,True,136,17,KP:P05093:397cc18b68cc,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,6wr1,B,AER,202;205;206;209;305;306;366;367;371,9.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL1978,CYP19A1,P11511,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,54.84,0.974,37,97.25837837837838,17,1,12,True,True,True,True,False,False,True,True,True,True,1.0,0.6,2.848835203985133,True,True,True,True,1.0,0.6,2.848835203985133,True,True,True,True,1.0,0.6,2.848835203985133,True,True,True,True,True,True,27,11,KP:P11511:69f92db94a6e,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE;SCPDB,3s7s,A,EXM,115;133;134;221;224;306;309;310;370;372;373;374;477,13.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL5141,CYP26A1,O43174,Enzyme,enzyme,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,83.91,0.992,63,91.49984126984128,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL340,CYP3A4,P08684,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,39.07,0.943,28,96.06964285714284,324,1,233,True,True,True,True,False,False,True,True,True,True,1.0,0.78125,0.9405729052019308,True,True,True,True,1.0,0.78125,0.782022259326186,True,True,True,True,1.0,0.78125,0.782022259326186,True,True,True,True,True,True,538,122,KP:P08684:aa30ca23a7b4,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,9bbb,A,A1APA,53;57;108;114;120;221;240;241;300;301;304;305;309;374,14.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL4523510,CYP46A1,Q9Y6A2,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,97.83,0.995,56,94.71982142857144,62,0,34,False,True,True,True,False,False,True,True,True,True,1.0,0.4464285714285714,2.8792900236098427,True,True,True,True,1.0,0.4464285714285714,2.8792900236098427,True,True,True,True,1.0,0.4464285714285714,2.8792900236098427,False,False,False,True,True,True,86,21,KP:Q9Y6A2:496e7cc5e704,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE;SCPDB,3mdm,A,FJZ,80;109;112;126;226;302;306;368;369;371;474;475,12.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL3102,DBH,P09172,Enzyme,enzyme,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,31.88,0.912,29,93.2196551724138,2,0,0,False,False,False,False,False,False,True,True,True,True,0.3333333333333333,0.1081081081081081,1.793885400774284,True,True,True,True,0.3333333333333333,0.1081081081081081,1.793885400774284,True,True,True,True,0.3333333333333333,0.1081081081081081,1.793885400774284,False,False,False,False,False,False,4,1,KP:P09172:49329be28c87,K3_EXPERIMENTAL_DRUGLIKE_SITE,PDBE,4zel,B,NAG,47;64;177;184;186;220;221;502;564;566;569;570,12.0,E3_实验药物样口袋待复核,人工确认配体生物学意义后使用实验口袋
CHEMBL1843,DDC,P20711,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,16.89,0.712,19,98.3221052631579,15,1,6,True,True,False,False,False,False,True,True,True,True,1.0,0.5263157894736842,3.8161666597516417,True,True,True,True,1.0,0.5263157894736842,3.8161666597516417,True,True,True,True,1.0,0.5263157894736842,3.8161666597516417,True,True,True,True,True,True,20,8,KP:P20711:bb95cfce694e,K1_DRUG_MAPPED_EXPERIMENTAL,PDBE,9gns,A,142,71;79;80;81;82;101;103;192;246;302;303,11.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL6009,DGAT1,O75907,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,88.56,0.994,69,94.28014492753624,15,0,12,False,True,False,False,False,False,True,False,True,True,1.0,0.2054794520547945,5.055306254219482,True,False,True,True,1.0,0.3846153846153846,5.055306254219482,True,False,True,True,1.0,0.3846153846153846,5.055306254219482,False,False,False,True,True,True,19,5,KP:O75907:fb1f60fd616a,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,6vz1,A,6OU,76;88;89;92;93;94;99;105;280;281;283;284;291;295;324;328;335;339;364;451;452;455;458;459,24.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2331059,DHCR24,Q15392,Enzyme,enzyme,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,59.15,0.981,47,89.40106382978725,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL202,DHFR,P00374,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,34.63,0.928,31,97.2616129032258,228,5,162,True,True,True,True,False,False,True,True,True,True,1.0,0.4838709677419355,1.6616701643226313,True,True,True,True,1.0,0.4838709677419355,1.4817224099000466,True,True,True,True,1.0,0.4838709677419355,1.4817224099000466,True,True,True,True,True,True,372,88,KP:P00374:eafffdfa0046,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE;SCPDB,1u72,A,MTX,8;9;10;31;32;35;36;61;62;65;68;71;116;122;137,15.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL1966,DHODH,Q02127,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,72.09,0.988,55,97.686,170,0,116,False,True,True,True,False,False,True,False,True,True,1.0,0.4363636363636363,4.395015433767619,True,True,True,True,1.0,0.5294117647058824,3.825786922102867,True,True,True,True,1.0,0.5294117647058824,3.825786922102867,False,False,False,True,True,True,606,104,KP:Q02127:afb65a2181d6,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE;SCPDB,1d3g,A,BRE,37;42;45;46;51;54;55;58;61;66;67;97;110;133;135;355;358;359;363,19.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL2019,DIO1,P49895,Enzyme,enzyme,False,False,False,False,False,False,not_run_no_exact_structure,NOT_RUN,,,0,,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P3_无实验口袋且无精确AF结构,先补全或校正结构，暂不进行口袋筛选
CHEMBL1989,DPEP1,P16444,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,19.77,0.782,17,98.66294117647058,4,2,2,True,True,False,False,False,False,True,True,True,True,0.8888888888888888,0.4444444444444444,3.1841563981146286,True,True,True,True,0.8888888888888888,0.4444444444444444,3.1841563981146286,True,True,True,True,0.8888888888888888,0.4444444444444444,3.1841563981146286,True,True,True,True,True,True,8,2,KP:P16444:106b1dbfac95,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,1itu,B,CIL,41;84;168;214;246;268;271;304;309,9.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL284,DPP4,P27487,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,15.77,0.681,22,98.66954545454546,382,14,132,True,True,True,True,False,False,True,False,False,True,0.5714285714285714,0.1666666666666666,9.735216515768352,True,True,True,True,1.0,0.7058823529411765,1.3121790337704196,True,True,True,True,1.0,0.7058823529411765,1.3121790337704196,True,True,True,True,True,True,619,115,KP:P27487:49a3fcc6285c,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE;SCPDB,2rgu,B,356,357;627;630;631;656;662;666;740,8.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL3172,DPYD,Q12882,Enzyme,enzyme,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,46.83,0.962,42,96.80666666666669,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL4791,ECE1,P42892,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,37.66,0.94,40,97.4905,2,0,2,False,True,True,True,False,False,True,True,True,True,0.9333333333333332,0.3414634146341463,3.564567676762811,True,True,True,True,1.0,0.3414634146341463,3.564567676762811,True,True,True,True,1.0,0.3414634146341463,3.564567676762811,False,False,False,True,True,True,3,1,KP:P42892:f292476fa429,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE;SCPDB,3dwb,A,RDF,149;565;566;567;582;587;604;607;608;611;667;714;731;732;738,15.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL5697,EGLN1,Q9GZT9,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,31.03,0.907,27,91.08333333333331,64,2,42,True,True,True,True,False,False,True,True,True,True,1.0,0.6296296296296297,1.2318493449792325,True,True,True,True,1.0,0.6296296296296297,1.2318493449792325,True,True,True,True,1.0,0.6296296296296297,1.2318493449792325,True,True,True,True,True,True,245,64,KP:Q9GZT9:53b322af2c91,K1_DRUG_MAPPED_EXPERIMENTAL,BIOLIP2;PDBE,5ox6,A,A1Z,256;258;299;303;310;313;315;329;374;376;383;389,12.0,E1_药物映射实验口袋,优先实验holo口袋；P2Rank仅作复核/备选位点
CHEMBL3028,EGLN2,Q96KS0,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,32.1,0.914,29,89.02172413793105,2,0,1,False,True,True,False,False,False,True,True,True,True,0.8,0.2580645161290322,3.45304877495558,True,True,True,True,0.8,0.2580645161290322,3.45304877495558,True,True,True,True,0.8,0.2580645161290322,3.45304877495558,False,False,False,True,True,True,3,1,KP:Q96KS0:94fd02f55232,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,5v1b,A,8UY,287;294;297;311;313;315;358;360;367;369,10.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
CHEMBL5705,EGLN3,Q9H6Z9,Enzyme,enzyme,False,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,27.55,0.883,26,93.33653846153848,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0,,,,,,,,,P1_无实验口袋_P2Rank_AB探索,以P2Rank为预测起点；需另一口袋模型或结构证据确认
CHEMBL248,ELANE,P08246,Enzyme,enzyme,False,False,True,False,True,True,completed,C_WEAK_REVIEW,2.75,0.068,8,97.04,80,0,38,False,True,True,False,False,False,True,False,True,True,0.625,0.4545454545454545,5.561816608132634,True,True,True,True,1.0,0.8888888888888888,1.8915276210645195,True,True,True,True,1.0,0.8888888888888888,1.8915276210645195,False,False,False,True,True,True,289,34,KP:P08246:d40bc1a77c5b,K2_SPECIALIZED_CURATED_SITE,BIOLIP2;PDBE,5a0b,A,JJX,70;109;111;114;117;197;198;199;202;216;217;218;219,13.0,E2_专库确认实验口袋,优先专库确认实验口袋；核验配体与构象语境
