system_id,cluster,native_contact_ap_after,native_contact_prevalence_after,native_residue_only_score_ap_after,native_atom_permuted_score_ap_after,native_atom_to_residue_macro_ap_after,native_residue_to_atom_macro_ap_after,native_contact_pairs_after,native_pair_candidates_after,all_regions_contact_ap_after,all_regions_contact_prevalence_after,native_distance_mae_capped32_A_after,native_region_selected_after,regions_after,native_contact_ap_before,native_contact_prevalence_before,native_residue_only_score_ap_before,native_atom_permuted_score_ap_before,native_atom_to_residue_macro_ap_before,native_residue_to_atom_macro_ap_before,native_contact_pairs_before,native_pair_candidates_before,all_regions_contact_ap_before,all_regions_contact_prevalence_before,native_distance_mae_capped32_A_before,native_region_selected_before,regions_before
2ou5__1__1.A_1.B__1.F,c713,0.4867064215851559,0.0977822580645161,0.2588194302940905,0.152030940622249,0.6655360052134246,0.6258303758541647,97,992,0.3684197603091499,0.0613535736875395,2.8802490234375,True,2,0.7317140878382232,0.0977822580645161,0.2694919676285962,0.1691235823785412,0.7741103430619559,0.8081508044521876,97,992,0.7317140878382233,0.0613535736875395,0.8549292683601379,True,2
2owz__1__3.A_4.A__4.B,c141,0.3397132588149553,0.1666666666666666,0.229012895040009,0.1953474173192056,0.4895671944477092,0.5492423364617243,64,384,0.2947723216195519,0.1025641025641025,1.951720118522644,True,2,0.7577552617993797,0.1666666666666666,0.4368662912608225,0.2850670001501958,0.8055628052503052,0.7511401551962776,64,384,0.7577552617993798,0.1025641025641025,0.8062655925750732,True,2
4lom__1__20.A_24.A_8.A__24.B_24.D_8.C,c89,0.3850372601945588,0.1777777777777777,0.3229272777487063,0.2784868858031114,0.5199984899424676,0.4996391868713297,56,315,0.1957183911892468,0.0848484848484848,1.973230600357056,True,2,0.605076281988556,0.1777777777777777,0.3097229894288717,0.3247967755571262,0.6756048581048582,0.6985890262420874,56,315,0.6050762819885558,0.0848484848484848,1.0072484016418457,True,2
6mtf__2__1.B__1.D,c2129,0.3068421774351912,0.1218181818181818,0.1642372279461831,0.1676444263158529,0.4620028522202435,0.5177412270377706,67,550,0.1946597389990171,0.0705263157894736,2.841480493545532,True,2,0.3357241054562597,0.1218181818181818,0.2405821690747064,0.1828262102224106,0.5470265359108069,0.446718790210801,67,550,0.3357136324974394,0.0705263157894736,1.3455764055252075,True,2
5ox3__1__2.A__2.B,c33,0.3249805375352247,0.1288819875776397,0.2464992332100442,0.1980876659976245,0.4298193444341838,0.4800609330950272,83,644,0.2558305535433428,0.088016967126193,2.4677886962890625,True,2,0.6730172113545971,0.1288819875776397,0.3280391291172205,0.2440660880552264,0.7646755720125284,0.7903709663352521,83,644,0.6730172113545971,0.088016967126193,0.7253497838973999,True,2
5nc1__1__1.A__1.D,c5323,0.2938720473355473,0.2611111111111111,0.3743932230102443,0.3481750752613473,0.4289151034151034,0.4430102899745757,47,180,0.1435535889175075,0.1205128205128205,1.684685230255127,False,2,0.2793922137071266,0.2611111111111111,0.3931520882584712,0.3653084363727881,0.4243791486291485,0.3650480366194652,47,180,0.2672583824505409,0.1205128205128205,1.911027669906616,True,2
4pgx__1__1.D__1.E_1.F_1.I,c31,0.3907809252903714,0.1124437781109445,0.2130102359612875,0.2002445661514278,0.5305202606525358,0.5750365361455586,75,667,0.2911024715373469,0.0738916256157635,2.6050524711608887,True,2,0.6433246725050876,0.1124437781109445,0.2206664695457799,0.1788096022540009,0.7805207784572864,0.6950919706946492,75,667,0.6433246725050876,0.0738916256157635,0.9296386241912842,True,2
4p0a__1__1.A__1.B,c2624,0.2492982949206921,0.087719298245614,0.2133609327215243,0.160715104927801,0.5157604347100145,0.2530187550272174,55,627,0.2088062964381714,0.0490196078431372,2.406430721282959,True,2,0.4944173017177234,0.087719298245614,0.2585151814338416,0.1778374784586394,0.687563012384441,0.4761831056597003,55,627,0.4944173017177234,0.0490196078431372,1.893227219581604,True,2
4phe__1__1.A__1.E_1.F_1.I,c31,0.3254775687367915,0.0798771121351766,0.199271300108769,0.1538012181317191,0.6382703523328522,0.6141824489846719,52,651,0.2540567994331972,0.0419354838709677,3.430353879928589,False,2,0.3734422859335755,0.0798771121351766,0.140989851752879,0.1572031838652913,0.6222470238095238,0.5310987464736657,52,651,0.3734324828366298,0.0419354838709677,2.189149618148804,True,2
5ot8__2__1.B__1.R,c7,0.4978758706203964,0.1602434077079107,0.4315694261338342,0.4057733294818813,0.6515000570474261,0.4385009379370281,79,493,0.2970097695276529,0.0988735919899874,2.1374616622924805,True,2,0.718069512479087,0.1602434077079107,0.4175009587583442,0.3563096572187885,0.7430034507975684,0.6953221373808939,79,493,0.7176145879207428,0.0988735919899874,0.8432020545005798,True,2
6nku__1__1.D__1.H_1.I_1.N,c31,0.3635214287115056,0.1021505376344086,0.2259174635023531,0.1914544108419965,0.5753688126243182,0.391558067023189,76,744,0.3182257608099261,0.0766129032258064,2.850302457809448,False,2,0.606134420934677,0.1021505376344086,0.1851536691944162,0.177086644004812,0.6931806630698256,0.7113721524351776,76,744,0.6061344209346768,0.0766129032258064,1.195568561553955,True,2
6nz4__1__1.A__1.C,c3462,0.5036140807417852,0.1038961038961039,0.2686001604441068,0.1894457756815033,0.5924876900301808,0.7044304890235625,96,924,0.465194685161977,0.0659340659340659,2.737967014312744,True,2,0.8108748431857006,0.1038961038961039,0.3205517971684595,0.2187846001778934,0.8783074182053774,0.8232773974377985,96,924,0.8106843315712962,0.0659340659340659,0.622490644454956,True,2
4pj3__1__1.A__1.B_1.C,c602,0.2641870498084797,0.0945494994438264,0.1758759426283574,0.1402176348676053,0.4347789365681523,0.4333197396869985,85,899,0.2114808353434666,0.0571236559139784,2.8589537143707275,True,2,0.6490772214684183,0.0945494994438264,0.2102669590437044,0.1561804076647638,0.7220727513227513,0.6758603146844221,85,899,0.6490772214684181,0.0571236559139784,0.8534845113754272,True,2
2pyw__1__1.A__1.D_1.E_1.H,c1052,0.460770738535791,0.1213282247765006,0.2574259022745258,0.1508749292235843,0.5923167962323449,0.6225258914735231,95,783,0.4159448516626478,0.0837742504409171,2.425316333770752,True,2,0.8060517804578736,0.1213282247765006,0.2645873094413546,0.1878359611270118,0.8595521453854786,0.7730014329197262,95,783,0.8060517804578735,0.0837742504409171,0.6570191979408264,True,2
4ocj__1__1.A__1.B,c1622,0.3140388758840926,0.1826086956521739,0.2988956136264625,0.273634579131828,0.461598527108331,0.4724253874043789,63,345,0.2141018928051449,0.1135135135135135,1.6798099279403689,False,2,0.6341302769658628,0.1826086956521739,0.3987533072453708,0.3367111145738225,0.692689349451254,0.6913700041010965,63,345,0.6341302769658625,0.1135135135135135,1.0784416198730469,True,2
5nc1__1__1.C__1.O,c5323,0.2913382540803777,0.25,0.3409135802469136,0.3544148595091042,0.4694417989417989,0.4236748282581616,45,180,0.1311917503091786,0.1071428571428571,1.6947494745254517,True,2,0.262494419170836,0.25,0.3995343915343915,0.34536687232737,0.4178271204104537,0.3316458409315552,45,180,0.2492465357906831,0.1071428571428571,1.9420301914215088,True,2
4oke__1__1.A_1.B__1.C_1.D,c7587,0.5298607523056099,0.1329923273657289,0.3385043398630355,0.2612092360491861,0.6370494541690193,0.5713646906222034,52,391,0.2857428293198578,0.0579710144927536,2.170862436294556,True,2,0.7326350084118745,0.1329923273657289,0.3914775441949354,0.2979439779545517,0.7987671869193607,0.6771742931775826,52,391,0.731679835953121,0.0579710144927536,0.9988515973091124,True,2
4lom__1__22.A_3.A_6.A__22.C_6.B_6.D,c89,0.3735157920188976,0.1777777777777777,0.3241744432815862,0.2641494677724402,0.4837377314043981,0.4600354931349829,56,315,0.2150182722607503,0.0848484848484848,1.97340190410614,True,2,0.5911973829370603,0.1777777777777777,0.3071081935105044,0.2814520860575925,0.6546724571724573,0.6833486118945301,56,315,0.59119738293706,0.0848484848484848,1.0128675699234009,True,2
6nkw__1__1.D__1.H_1.I_1.N,c31,0.3115952014233903,0.1136044880785413,0.2289052230336893,0.2084667906572035,0.5602760660541274,0.3289344457022268,81,713,0.2263810893060221,0.063729346970889,2.861903429031372,False,2,0.5071278085636953,0.1136044880785413,0.1981447686346133,0.1849999158450455,0.6548701147125516,0.6258704219595763,81,713,0.5071278085636953,0.063729346970889,1.3052732944488523,True,2
6nz6__1__1.A__1.C,c3462,0.5178709493347428,0.1006493506493506,0.2755845076808405,0.1555907935538819,0.6192594075416942,0.6763913734082975,93,924,0.457621068452029,0.0626684636118598,2.748087882995605,True,2,0.8290304548925634,0.1006493506493506,0.3282316267610385,0.1917956320020991,0.8991797404767329,0.8114991002486784,93,924,0.8290304548925636,0.0626684636118598,0.6292524933815002,True,2
6nz5__1__1.A__1.C,c3462,0.5256079225088863,0.0963541666666666,0.2448068012696495,0.1755991147713558,0.5777937584075977,0.6305090742350801,111,1152,0.3782981234324591,0.0642361111111111,3.4802558422088623,True,2,0.8051628527805719,0.0963541666666666,0.3005193579179214,0.1877065294102493,0.8386279281557814,0.8678863202610069,111,1152,0.8036459155799583,0.0642361111111111,0.6650177836418152,True,2
6pwy__1__1.A__1.E,c159,0.324183584684987,0.1028985507246376,0.33583685762721,0.1675366788090927,0.6760255022755023,0.5490843155430465,71,690,0.3104571803080829,0.0676190476190476,2.551025152206421,True,2,0.6679543564053734,0.1028985507246376,0.3564261726659798,0.2307226791934765,0.6737557812557813,0.6906594663022918,71,690,0.6679543564053735,0.0676190476190476,1.0025171041488647,True,2
2pyw__1__1.B__1.K_1.L_1.N,c1052,0.4472314401428352,0.1216931216931216,0.2345159152898997,0.1676684307736511,0.5757670715518767,0.5837144555196074,92,756,0.3697609732987904,0.0655270655270655,2.4044251441955566,True,2,0.8180692492261247,0.1216931216931216,0.2493256686667364,0.1939663042688856,0.8651527176527176,0.8161375006667214,92,756,0.8180692492261248,0.0655270655270655,0.6478331089019775,True,2
4mwz__2__1.B__1.H,c5754,0.2328945651300282,0.0838095238095238,0.1575002777970692,0.1555841200683914,0.4156621948313125,0.2969141205574533,44,525,0.1420102210231994,0.0419047619047619,3.0010650157928467,False,2,0.19532977413251,0.0838095238095238,0.1768057851239669,0.1545568195855545,0.3982855339105339,0.364433780634761,44,525,0.19532977413251,0.0419047619047619,2.480022430419922,True,2
4oco__1__1.A__1.B,c1622,0.3663916773207452,0.1559454191033138,0.3201300257465424,0.2823839116745831,0.4553488288065442,0.5566305840279376,80,513,0.2911903935099259,0.1026957637997432,1.801865577697754,True,2,0.5479332615786829,0.1559454191033138,0.3743495000837249,0.3004763004241541,0.6484325542878174,0.5608132653013104,80,513,0.5479332615786828,0.1026957637997432,1.0698071718215942,True,2
4lom__1__23.A_4.A_8.A__23.C_8.B_8.D,c89,0.3772151841686009,0.1777777777777777,0.3217632565846852,0.2751116073712129,0.4833114565173388,0.4726359746640359,56,315,0.2074557764772034,0.0910569105691057,1.97457492351532,True,2,0.604823395133592,0.1777777777777777,0.3071081935105044,0.2993679997316548,0.677970177970178,0.7328309842085351,56,315,0.6048233951335918,0.0910569105691057,0.9976606965065002,True,2
6on4__1__1.A__1.C_1.D,c8749,0.3387333644322944,0.1619047619047619,0.3058417410339061,0.2817158842156783,0.4509014635516551,0.3764165515681684,68,420,0.2409104974590214,0.0899470899470899,1.951849102973938,True,2,0.5008409423702075,0.1619047619047619,0.3723858453637865,0.3299525426684224,0.6390010078105316,0.5933118114637723,68,420,0.5008409423702074,0.0899470899470899,1.2121527194976809,True,2
5onr__1__1.A__1.B,c218,0.2830906990550581,0.1425,0.4195172614909457,0.320530203538973,0.6372989683247036,0.2650552436312793,57,400,0.1551999226420657,0.0695121951219512,2.0107967853546143,True,2,0.4225875073311721,0.1425,0.4232589632589632,0.3461982424827828,0.5645896695896696,0.3125870528796041,57,400,0.4225254534003875,0.0695121951219512,1.994893193244934,True,2
6nz6__1__1.B__1.D,c3462,0.5006495779043176,0.1006493506493506,0.2553114793735692,0.1690437035188646,0.5977207923000714,0.6576698700632689,93,924,0.4314737526995768,0.0738095238095238,2.7592251300811768,True,2,0.8172572866146987,0.1006493506493506,0.3225843716747506,0.1917290765585957,0.8764497010925582,0.8681215515691411,93,924,0.8168884730236251,0.0738095238095238,0.6093543767929077,True,2
6pwy__1__1.C__1.S,c159,0.3257222410381696,0.1028985507246376,0.3231467284728154,0.1729341092864022,0.6844121156621157,0.5084434750828685,71,690,0.2947803877469582,0.0577235772357723,2.515423059463501,True,2,0.6703874182161819,0.1028985507246376,0.3419981856953688,0.2481614192434991,0.7123234999127855,0.650054792391918,71,690,0.6703874182161819,0.0577235772357723,1.0355569124221802,True,2
4ocq__1__1.A__1.B,c1622,0.2912192708786212,0.1797101449275362,0.2885752542488785,0.2772410829393369,0.4245842192245701,0.4444735415047915,62,345,0.2285692622321467,0.1252525252525252,1.684270977973938,False,2,0.5507332730153548,0.1797101449275362,0.4108934912160718,0.3404063594962058,0.664999555999556,0.6029920930590573,62,345,0.5507332730153548,0.1252525252525252,1.2034673690795898,True,2
5o4f__2__1.B__1.O,c7,0.4587111550696114,0.1565217391304348,0.3511214058272882,0.3206996597613019,0.5969562474562474,0.5752531198959769,54,345,0.3777515654204378,0.1161290322580645,1.5853893756866455,True,2,0.8172767663126972,0.1565217391304348,0.5476526731156361,0.356369603920647,0.8560291005291005,0.8346362219130077,54,345,0.8172767663126973,0.1161290322580645,0.7550696134567261,True,2
6nkz__1__1.D__1.G_1.H_1.I,c31,0.3201406612221365,0.1107994389901823,0.2384139088416249,0.2137129107959063,0.5550012983048697,0.3340534185324825,79,713,0.3021867051947344,0.068875326939843,2.8761444091796875,True,2,0.4993601272189713,0.1107994389901823,0.1982102761808764,0.1923412707740247,0.6113695478191277,0.6019228455361653,79,713,0.4993601272189713,0.068875326939843,1.2449193000793457,True,2
5m5q__1__1.A__1.B_1.C,c5724,0.2116537188010473,0.0932568149210903,0.1624211388986248,0.1574687657248983,0.3914545430966999,0.3144587881470449,65,697,0.2054177513577232,0.0546677880571909,2.932337045669556,True,2,0.2116071146439475,0.0932568149210903,0.1754527383185919,0.171115451532969,0.5241401551123773,0.3082365935330354,65,697,0.2116071146439475,0.0546677880571909,2.468970775604248,True,2
6pwy__1__1.D__1.V_1.Z,c159,0.2783842373159604,0.1027777777777777,0.3663653711080182,0.1547587846036464,0.600191237774571,0.6159967688738186,74,720,0.2439919944470759,0.0747474747474747,2.50895357131958,True,2,0.6341168709840251,0.1027777777777777,0.4053153024863551,0.2324937994302661,0.6282102465435798,0.7215113687601432,74,720,0.634116870984025,0.0747474747474747,1.0784215927124023,True,2
1p1n__1__1.A__1.B,c7,0.404282093030325,0.1696969696969697,0.295796294819404,0.2723651517326629,0.477309804068576,0.5612161796536796,56,330,0.2030209116858294,0.0888888888888888,1.6643891334533691,True,2,0.6124570692239102,0.1696969696969697,0.4488102621584764,0.3598741229092026,0.6677081128747796,0.6575729677068962,56,330,0.6124125684117705,0.0888888888888888,1.0412715673446655,True,2
3ntu__1__1.A_6.A__6.B_6.C,c124,0.4309166168740718,0.126099706744868,0.2281971771070235,0.1541798484952032,0.5631960450018224,0.6002645631467711,129,1023,0.4065191965841647,0.0866935483870967,3.260217428207397,True,2,0.723286929304925,0.126099706744868,0.2815887944261291,0.1845045374780711,0.7482474022393376,0.6893190930287201,129,1023,0.7213836316117219,0.0866935483870967,0.8145132660865784,True,2
5ota__1__1.A__1.C,c7,0.4548473169268833,0.1828571428571428,0.4008428172202715,0.3961602560704107,0.5678940809086485,0.4667414847057703,64,350,0.3612864045161888,0.1088435374149659,1.704932689666748,True,2,0.6094660329356836,0.1828571428571428,0.3698409158032769,0.3550433766681414,0.6563598435120992,0.6294777691444358,64,350,0.6094660329356836,0.1088435374149659,1.0597695112228394,True,2
5ota__2__1.B__1.F,c7,0.4655775283293602,0.1857142857142857,0.4102751065890101,0.3814302392756487,0.5771098544312829,0.4354475478225478,65,350,0.4004086122353628,0.1326530612244898,1.6963173151016235,True,2,0.6027051763407459,0.1857142857142857,0.399571553204391,0.3378087617244368,0.6646541452838445,0.641877634710968,65,350,0.6027051763407459,0.1326530612244898,1.0192745923995972,True,2
1qgs__1__1.A__1.B_1.C_1.D_1.E,c186,0.305025879083366,0.1109090909090909,0.2972373855652544,0.2582700003522875,0.5771447354610619,0.440503157857054,61,550,0.1770966218281437,0.0659459459459459,2.3537490367889404,True,2,0.7694025243421324,0.1109090909090909,0.3050392608006677,0.2392840777521255,0.764002267573696,0.823811415406383,61,550,0.7694025243421323,0.0659459459459459,0.9368380308151244,True,2
2pul__1__1.A__1.C_1.E,c1052,0.44823212827079,0.0944700460829493,0.2199996481219259,0.1352913665725583,0.480447496947497,0.4990011940854847,82,868,0.3037860853655655,0.0551075268817204,2.891477346420288,True,2,0.6341176208511069,0.0944700460829493,0.1966391092654084,0.1190810756957693,0.6428477633477633,0.7043878153436978,82,868,0.634117620851107,0.0551075268817204,0.8331626653671265,True,2
1q95__1__1.A_1.B__1.M,c103,0.2566309510500808,0.1541666666666666,0.2226506612536024,0.2156968929343615,0.3795045835549899,0.4237446118696118,74,480,0.1476384724247601,0.0925,1.868277192115784,True,2,0.5863371730037776,0.1541666666666666,0.3287477303102303,0.2588544260736445,0.6079573316068851,0.661999692694137,74,480,0.5860390807939208,0.0925,1.112309217453003,True,2
4ocu__1__1.A__1.B_1.C,c1622,0.3013601902007784,0.175,0.2966699598448301,0.234267501725459,0.3884241586354365,0.5195922538110038,63,360,0.2085516149722567,0.105,1.743356704711914,False,2,0.5569812692435907,0.175,0.3971327261803452,0.2835984857984591,0.5921704802096959,0.6280770201194308,63,360,0.556869694121655,0.105,1.3611900806427002,True,2
3ntu__1__2.A_4.A__4.B_4.C,c124,0.4148303946730686,0.126099706744868,0.228093893819031,0.1772978512712942,0.5435588681895983,0.5888088208972541,129,1023,0.3364377440552605,0.0770609318996415,3.261143684387207,True,2,0.7191323071804103,0.126099706744868,0.277509011018675,0.2065678496872033,0.7447334609834608,0.6894355719274948,129,1023,0.7191323071804102,0.0770609318996415,0.8382112383842468,True,2
5ocj__2__1.B__1.E,c4332,0.1730133059052238,0.0816326530612244,0.1502861040249433,0.182052688862892,0.355896880896881,0.2603332545343824,48,588,0.1130461951065316,0.0489795918367346,3.066819906234741,True,2,0.2591801528869466,0.0816326530612244,0.1598440687080254,0.1776908634715224,0.4614399326164032,0.4460497767380783,48,588,0.2591801528869466,0.0489795918367346,1.895910620689392,True,2
2pul__2__1.A__1.C_1.E,c1052,0.4475398674043922,0.0944700460829493,0.2201249175854703,0.1457905657662376,0.4923984581240016,0.4998437184870699,82,868,0.2808777699987941,0.0529032258064516,2.891738176345825,True,2,0.6476292804064281,0.0944700460829493,0.1965117255030916,0.1323806543060232,0.646021164021164,0.7150182492440278,82,868,0.6476292804064281,0.0529032258064516,0.8132659792900085,True,2
